customer_id,month,data_gb,voice_min,intl_min,sms_count,revenue_inr,failed_payment_count,days_active
SUB102155,2026-07,4.83,244,2,13,195.64,0,26
SUB101343,2026-06,8.4,519,1,7,264.16,0,30
SUB100130,2026-07,9.64,194,3,12,474.02,0,27
SUB102946,2026-02,12.68,350,3,5,247.84,0,28
SUB101683,2026-04,0.53,152,1,8,193.9,0,28
SUB102465,2026-06,3.0,179,2,9,215.1,0,29
SUB102422,2026-07,32.15,634,3,13,480.74,0,29
SUB102867,2026-02,1.91,149,2,16,,0,27
SUB100414,2026-03,1.08,401,0,24,97.85,0,26
SUB100554,2026-03,1.85,207,4,18,180.67,0,30
SUB101217,2026-07,7.43,194,3,13,259.48,0,27
SUB102308,2026-04,6.2,165,0,17,230.31,0,27
SUB101832,2026-05,6.89,188,5,19,156.63,0,29
SUB102219,2026-03,28.63,246,1,11,477.6,0,29
SUB100706,2026-07,4.95,163,5,5,255.86,0,26
SUB102338,2026-05,1.89,28,1,12,65.82,0,26
SUB100278,2026-04,10.74,106,3,11,418.98,0,27
SUB100525,2026-07,6.19,125,1,5,331.41,0,30
SUB101720,2026-06,5.96,347,1,3,197.92,0,26
SUB102197,2026-02,5.61,183,3,16,126.74,1,29
SUB101957,2026-05,14.31,401,1,16,337.96,0,28
SUB102287,2026-05,0.85,131,3,11,91.3,0,28
SUB101286,2026-05,0.7,664,3,10,171.61,0,30
SUB101614,2026-02,13.96,118,3,16,359.51,0,30
SUB101359,2026-02,17.97,542,2,10,542.45,0,29
SUB101895,2026-06,13.82,115,1,15,253.75,0,26
SUB102251,2026-03,0.96,266,1,6,186.22,0,30
SUB101639,2026-05,18.94,289,2,19,477.22,0,26
SUB102479,2026-05,9.89,17,1,7,202.99,0,27
SUB100681,2026-06,3.5,253,1,18,213.2,0,30
SUB101306,2026-06,8.63,247,1,12,96.07,0,27
SUB102418,2026-03,1.11,33,3,6,322.04,0,27
SUB101830,2026-03,6.58,43,2,2,217.27,0,26
SUB101400,2026-03,2.39,273,1,7,216.49,0,27
SUB102211,2026-04,9.95,240,2,8,219.27,0,26
SUB102145,2026-03,1.45,272,2,11,172.5,0,27
SUB101182,2026-06,1.25,440,4,12,217.32,0,27
SUB101107,2026-02,2.46,446,0,14,239.13,0,29
SUB102758,2026-02,1.35,262,2,12,196.22,0,26
SUB102739,2026-05,3.96,163,2,16,218.06,0,26
SUB101066,2026-05,15.58,141,0,7,251.09,0,28
SUB101449,2026-02,1.71,78,1,12,157.08,0,26
SUB101449,2026-07,1.3,73,0,12,164.72,0,29
SUB101653,2026-03,11.93,294,1,10,265.49,1,27
SUB101036,2026-04,7.0,408,0,8,181.57,0,29
SUB102258,2026-07,1.07,210,6,16,122.6,0,28
SUB102524,2026-06,1.0,218,1,6,104.41,0,28
SUB100634,2026-07,2.46,469,3,11,247.79,0,27
SUB100870,2026-02,10.39,105,0,6,347.65,0,26
SUB100287,2026-05,1.73,509,1,9,125.75,0,29
SUB102569,2026-07,3.09,175,3,8,248.57,0,30
SUB102580,2026-04,14.0,155,1,4,310.72,0,28
SUB102883,2026-06,3.71,137,2,7,195.27,1,30
SUB102060,2026-06,20.83,150,1,12,446.09,0,27
SUB100803,2026-04,2.94,137,4,13,183.7,0,27
SUB101472,2026-04,1.0,300,1,5,171.22,0,26
SUB100628,2026-04,35.7,38,5,14,572.6,0,29
SUB102104,2026-03,5.48,60,0,7,315.92,0,27
SUB101365,2026-05,8.73,314,1,6,341.96,0,30
SUB100384,2026-07,5.25,266,1,10,268.83,0,29
SUB100385,2026-06,17.04,301,2,20,304.31,0,28
SUB100292,2026-04,15.81,48,0,5,286.1,0,29
SUB103159,2026-06,5.82,336,2,9,136.85,0,27
SUB102387,2026-05,0.7,96,4,6,169.61,0,27
SUB101172,2026-03,2.53,279,2,7,277.92,1,29
SUB100869,2026-05,1.81,471,3,18,184.52,0,29
SUB101736,2026-07,9.31,420,3,15,288.2,0,27
SUB102639,2026-05,1.14,401,0,15,84.32,0,27
SUB102297,2026-04,3.5,191,3,14,236.57,0,26
SUB101550,2026-06,6.05,240,1,14,278.15,0,30
SUB101062,2026-03,5.96,268,1,9,185.13,0,26
SUB100430,2026-06,6.57,243,2,7,141.58,0,26
SUB101602,2026-04,3.98,194,1,18,217.84,0,29
SUB101428,2026-05,5.13,106,0,5,229.11,1,27
SUB101314,2026-03,16.99,197,8,8,295.7,0,28
SUB102944,2026-05,1.62,123,0,10,72.69,0,26
SUB101052,2026-04,4.41,279,1,8,160.84,0,27
SUB103052,2026-03,20.23,178,6,13,421.79,0,28
SUB101519,2026-06,11.61,397,3,10,414.44,0,26
SUB100372,2026-03,15.01,486,1,3,381.4,0,28
SUB100739,2026-03,7.7,378,2,11,270.53,0,27
SUB101371,2026-07,11.14,717,2,12,391.16,0,30
SUB100795,2026-02,7.88,56,2,6,361.98,0,28
SUB103082,2026-07,21.71,136,4,18,331.85,0,26
SUB100480,2026-05,4.0,359,4,16,197.22,0,26
SUB100994,2026-06,3.65,723,0,19,155.51,0,30
SUB100476,2026-06,2.22,180,0,10,159.99,0,30
SUB102137,2026-04,10.99,335,2,13,373.71,0,30
SUB101930,2026-02,11.68,266,3,17,190.06,0,27
SUB100289,2026-06,9.95,174,1,7,300.81,0,29
SUB101929,2026-02,4.51,68,2,8,258.26,0,27
SUB100335,2026-02,4.66,350,2,12,129.48,0,29
SUB102286,2026-06,7.12,28,5,2,232.14,2,26
SUB100882,2026-03,11.32,522,2,3,280.49,0,29
SUB100109,2026-07,13.84,69,3,9,323.22,0,28
SUB100210,2026-04,2.24,174,2,9,159.52,0,29
SUB100623,2026-04,5.64,729,2,4,344.31,0,27
SUB101961,2026-07,26.63,23,3,14,300.83,0,30
SUB102893,2026-05,1.88,107,2,5,112.37,0,28
SUB101960,2026-04,3.37,723,1,15,263.99,0,30
SUB101596,2026-04,0.92,75,3,20,175.5,0,26
SUB101246,2026-06,50.46,36,1,2,0.0,2,29
SUB101418,2026-05,1.43,318,2,10,201.38,0,29
SUB101268,2026-07,13.47,346,2,12,355.65,0,28
SUB100747,2026-07,16.37,215,3,12,440.43,0,27
SUB100284,2026-07,19.4,145,5,6,289.91,0,27
SUB102656,2026-04,7.99,156,2,24,223.73,0,26
SUB101796,2026-04,35.73,642,0,13,620.14,0,28
SUB101718,2026-03,1.62,385,1,21,158.57,0,30
SUB102065,2026-04,28.19,432,2,6,163.64,0,30
SUB100512,2026-05,7.11,170,3,7,124.57,0,26
SUB101624,2026-07,30.8,90,0,11,555.6,0,29
SUB102998,2026-06,2.66,625,2,10,134.12,0,27
SUB101156,2026-04,8.62,184,4,14,322.55,0,28
SUB101853,2026-06,5.16,151,3,8,,0,28
SUB101682,2026-03,1.96,31,1,13,76.75,0,28
SUB100121,2026-03,9.45,285,2,9,287.84,0,30
SUB103019,2026-07,4.65,130,2,8,199.52,0,26
SUB102416,2026-03,3.25,228,1,9,146.93,0,26
SUB102139,2026-05,37.73,197,0,11,391.15,0,30
SUB101919,2026-06,8.3,380,3,8,213.09,0,28
SUB102815,2026-06,4.26,423,4,8,299.44,0,27
SUB101568,2026-03,16.08,179,1,9,292.89,1,27
SUB100900,2026-04,3.46,199,2,14,214.74,0,26
SUB102891,2026-06,11.29,446,2,11,368.16,1,29
SUB100970,2026-02,10.37,70,2,5,314.35,0,26
SUB101872,2026-07,3.01,549,3,16,234.75,0,27
SUB103121,2026-06,6.44,141,1,8,146.98,0,26
SUB102436,2026-05,3.86,26,1,16,150.75,0,30
SUB100002,2026-07,2.7,150,0,5,191.64,1,28
SUB101912,2026-07,8.73,295,1,10,240.31,0,27
SUB102296,2026-05,17.55,88,2,12,387.65,0,26
SUB100526,2026-02,6.12,21,2,3,262.99,0,27
SUB101420,2026-04,19.0,202,1,11,349.07,0,29
SUB102000,2026-07,3.42,141,0,5,149.07,0,30
SUB103023,2026-05,6.34,57,2,8,344.72,0,26
SUB100548,2026-07,6.66,98,1,14,236.95,0,27
SUB100589,2026-03,6.03,138,1,10,133.19,0,29
SUB101241,2026-02,12.31,310,1,10,430.52,0,27
SUB102940,2026-06,1.52,109,3,6,282.24,0,26
SUB100056,2026-07,5.58,396,1,8,181.95,0,29
SUB102460,2026-07,4.23,67,3,7,258.48,0,27
SUB102718,2026-04,8.67,251,4,9,228.05,0,29
SUB101018,2026-03,1.07,359,0,4,101.0,0,30
SUB100129,2026-05,16.63,133,3,18,397.25,0,29
SUB101266,2026-02,0.67,12,4,8,74.48,0,27
SUB100379,2026-02,10.67,289,0,12,348.6,0,29
SUB100184,2026-03,9.86,116,2,11,153.71,0,28
SUB102754,2026-03,8.91,51,1,19,249.99,0,29
SUB100118,2026-07,16.36,97,2,19,286.49,0,30
SUB101758,2026-03,8.26,639,2,20,175.17,1,29
SUB100008,2026-03,24.31,113,2,13,537.51,0,30
SUB100778,2026-03,1.18,469,4,9,303.05,0,26
SUB101820,2026-04,0.57,214,1,7,136.47,0,26
SUB101999,2026-06,7.57,293,0,11,252.43,0,27
SUB102069,2026-06,11.47,69,2,16,278.83,0,29
SUB101776,2026-06,4.51,263,1,11,198.16,0,30
SUB102785,2026-06,3.59,54,1,13,205.33,0,26
SUB100016,2026-03,8.04,40,2,14,323.85,0,28
SUB103016,2026-02,5.74,144,2,16,168.85,0,29
SUB101975,2026-04,14.67,202,1,13,244.93,0,29
SUB102404,2026-06,8.59,523,3,13,398.17,0,27
SUB102926,2026-06,4.64,116,2,16,229.24,0,28
SUB100983,2026-06,6.92,252,0,5,187.72,0,26
SUB100865,2026-05,18.77,125,1,12,443.7,0,27
SUB102443,2026-06,5.61,210,2,6,276.04,1,26
SUB102276,2026-06,6.94,458,4,15,283.31,0,28
SUB102246,2026-03,4.98,163,2,8,271.9,0,28
SUB103116,2026-05,1.38,208,5,3,91.75,0,26
SUB102304,2026-06,5.06,449,1,12,158.32,0,29
SUB102939,2026-04,7.97,151,2,13,206.01,0,26
SUB100499,2026-04,18.85,405,0,11,370.72,0,28
SUB100233,2026-05,6.71,184,1,13,192.05,0,26
SUB100688,2026-03,8.91,343,1,14,182.66,0,26
SUB100294,2026-04,9.36,171,0,8,187.41,0,27
SUB100281,2026-06,7.03,174,3,9,289.27,0,28
SUB100275,2026-05,1.68,708,0,15,164.73,0,28
SUB101049,2026-03,24.06,110,3,10,340.38,0,30
SUB102123,2026-06,26.45,430,2,7,652.12,0,26
SUB101342,2026-07,14.5,230,1,33,448.58,0,29
SUB103182,2026-07,4.17,218,2,6,122.53,0,29
SUB101727,2026-06,36.98,131,0,7,532.37,0,26
SUB101281,2026-05,5.01,118,2,10,121.25,0,28
SUB101200,2026-03,20.47,124,2,11,466.29,0,27
SUB102026,2026-03,4.08,135,0,11,300.09,0,29
SUB101305,2026-04,8.08,63,1,6,370.46,0,30
SUB101517,2026-05,10.53,150,4,9,174.72,0,29
SUB100537,2026-02,2.45,541,2,8,186.96,0,26
SUB100396,2026-04,11.31,572,2,9,450.45,0,29
SUB103166,2026-06,11.17,73,1,11,249.85,0,28
SUB102854,2026-04,2.02,540,0,14,166.34,1,28
SUB102732,2026-04,3.44,669,2,15,144.33,0,29
SUB103179,2026-02,4.01,74,4,11,260.27,0,26
SUB102038,2026-04,15.93,474,1,12,410.89,0,29
SUB101553,2026-05,20.71,381,4,19,590.78,0,30
SUB102591,2026-04,37.37,172,4,10,665.28,0,28
SUB102454,2026-02,3.14,216,2,8,222.74,0,27
SUB100042,2026-02,30.02,102,1,4,510.4,0,27
SUB100903,2026-04,1.86,296,3,9,160.72,0,28
SUB102294,2026-06,0.84,417,1,8,158.9,0,29
SUB100535,2026-02,7.8,421,1,7,310.23,0,28
SUB101242,2026-02,13.34,767,5,8,284.2,0,26
SUB102482,2026-07,0.66,309,1,13,143.29,0,26
SUB100012,2026-05,13.82,103,1,5,350.89,0,26
SUB101802,2026-04,2.14,282,1,10,140.54,0,29
SUB103152,2026-03,3.36,208,1,11,105.75,0,30
SUB100942,2026-07,1.59,209,2,13,186.73,0,29
SUB103119,2026-02,13.13,356,1,14,520.69,0,26
SUB102967,2026-05,4.83,258,1,3,342.72,0,30
SUB100474,2026-07,1.34,262,0,8,168.2,0,30
SUB101285,2026-04,5.94,248,2,8,296.28,0,27
SUB100097,2026-04,25.27,512,3,13,643.62,0,27
SUB102430,2026-03,3.85,156,2,10,171.32,0,30
SUB100664,2026-05,13.93,68,1,6,358.55,0,28
SUB102149,2026-05,1.71,184,2,9,164.9,0,29
SUB101583,2026-05,7.69,241,1,7,223.32,0,26
SUB103166,2026-05,9.13,155,1,10,241.65,1,30
SUB102471,2026-05,4.64,226,1,16,164.97,0,27
SUB102521,2026-02,0.57,482,1,16,251.78,0,27
SUB101593,2026-06,15.34,215,1,7,187.25,0,30
SUB101276,2026-06,3.14,37,1,13,250.01,0,26
SUB102915,2026-06,1.3,216,1,2,167.46,0,30
SUB100330,2026-06,8.7,383,2,19,220.17,0,29
SUB101913,2026-05,5.63,321,1,4,289.15,0,26
SUB102110,2026-06,4.34,208,3,6,172.34,0,26
SUB102780,2026-07,3.99,265,1,7,255.5,0,29
SUB101718,2026-07,2.12,399,2,13,143.78,0,28
SUB100237,2026-03,8.08,227,2,4,135.86,0,26
SUB100541,2026-04,8.02,31,4,10,210.57,0,26
SUB102952,2026-03,10.67,71,1,11,425.41,1,30
SUB100679,2026-03,1.66,136,6,11,197.05,0,27
SUB102589,2026-05,6.46,76,1,9,174.94,0,26
SUB100664,2026-02,16.51,119,1,6,382.7,0,30
SUB102361,2026-07,5.73,865,3,24,317.27,0,27
SUB102312,2026-06,2.31,157,3,11,225.9,0,29
SUB101016,2026-05,16.79,84,3,14,236.71,0,28
SUB100898,2026-04,22.44,284,2,20,518.24,0,29
SUB103134,2026-07,5.21,92,1,7,149.79,0,29
SUB102827,2026-05,32.13,770,3,11,549.81,0,29
SUB103098,2026-03,13.19,362,2,9,345.73,0,26
SUB102482,2026-02,1.2,211,2,7,156.87,0,26
SUB101116,2026-03,7.16,157,3,12,197.07,0,27
SUB100942,2026-06,1.38,136,1,4,165.88,0,28
SUB101691,2026-06,6.44,1070,2,4,507.05,0,28
SUB102125,2026-05,0.76,65,5,17,131.52,1,28
SUB102794,2026-05,18.77,235,0,8,265.59,1,30
SUB102373,2026-06,7.72,222,1,17,237.51,0,29
SUB101725,2026-04,5.86,562,0,16,194.66,1,27
SUB100480,2026-06,6.11,604,0,12,198.11,0,26
SUB103008,2026-02,3.23,237,0,15,207.98,0,29
SUB100663,2026-03,1.71,323,2,18,154.71,0,26
SUB101146,2026-06,5.75,520,0,8,216.32,0,29
SUB101160,2026-05,5.63,113,0,7,0.0,1,29
SUB100941,2026-02,2.26,327,2,11,259.74,0,28
SUB100427,2026-02,15.47,338,1,11,244.37,0,30
SUB102899,2026-02,7.92,62,2,24,189.31,1,28
SUB102024,2026-04,3.34,72,4,7,253.77,0,30
SUB102189,2026-05,7.93,170,0,9,93.48,0,28
SUB101070,2026-03,18.19,384,1,6,347.25,0,28
SUB102712,2026-06,5.27,278,2,11,293.91,0,28
SUB100244,2026-06,0.74,138,2,6,154.39,0,29
SUB100039,2026-07,19.19,1439,1,13,374.71,0,29
SUB101671,2026-02,9.93,187,1,8,225.16,0,26
SUB100123,2026-06,8.1,74,1,18,302.54,0,27
SUB101641,2026-06,10.89,384,4,6,307.47,0,28
SUB101369,2026-07,0.89,308,2,22,257.37,0,29
SUB102414,2026-02,6.64,170,3,8,279.02,0,27
SUB101488,2026-04,11.88,314,3,3,280.62,0,30
SUB103059,2026-03,1.61,213,3,6,277.48,0,27
SUB100117,2026-03,0.91,457,3,6,210.62,0,29
SUB100450,2026-04,5.77,209,2,23,221.18,0,26
SUB100028,2026-04,1.5,327,2,5,139.45,0,28
SUB102724,2026-06,25.1,80,0,9,381.7,0,26
SUB101966,2026-04,6.75,124,2,11,264.64,0,29
SUB103096,2026-02,20.48,56,0,12,394.95,0,29
SUB102441,2026-07,2.12,217,2,11,131.0,1,26
SUB103114,2026-04,4.19,497,2,6,103.6,0,29
SUB102872,2026-04,5.88,129,1,6,301.82,0,26
SUB101723,2026-03,16.41,83,2,9,380.25,0,30
SUB101002,2026-02,8.17,151,1,11,317.15,0,26
SUB102740,2026-02,12.36,275,1,10,329.25,0,29
SUB101412,2026-06,1.11,65,1,12,115.81,0,29
SUB102177,2026-05,9.47,529,3,8,407.5,0,29
SUB100129,2026-04,20.38,213,2,13,346.29,1,26
SUB102633,2026-04,10.46,46,3,24,396.72,0,28
SUB101523,2026-02,2.6,242,5,8,176.81,0,26
SUB101596,2026-06,1.02,91,3,17,209.67,0,29
SUB102485,2026-07,0.36,27,6137,8,284.97,0,29
SUB102701,2026-03,14.06,420,0,13,392.41,0,26
SUB102428,2026-03,2.53,114,4,18,311.82,0,29
SUB103066,2026-06,4.5,320,1,14,136.22,0,28
SUB100246,2026-05,14.0,237,1,13,409.4,0,26
SUB101576,2026-02,1.05,1616,1,10,266.18,0,28
SUB100314,2026-07,6.42,110,0,10,226.78,0,26
SUB101573,2026-02,1.31,50,1,9,225.52,0,27
SUB100839,2026-04,15.76,148,1,15,342.58,0,27
SUB102539,2026-07,9.0,263,5,13,186.57,0,27
SUB100889,2026-06,14.4,316,1,9,252.29,0,26
SUB102601,2026-06,20.7,533,1,16,556.02,0,27
SUB100525,2026-04,3.99,110,6,14,344.66,1,28
SUB102526,2026-05,14.01,124,1,9,278.82,1,29
SUB101078,2026-06,1.01,127,4,11,115.34,0,30
SUB103156,2026-03,4.64,620,1,18,354.89,1,26
SUB102475,2026-02,26.3,149,4,11,447.73,1,26
SUB102392,2026-06,15.49,35,1,9,326.61,1,28
SUB101838,2026-07,0.78,147,3,12,146.25,0,28
SUB100959,2026-02,9.23,519,0,6,374.42,0,28
SUB103069,2026-03,4.43,473,2,10,510.41,0,27
SUB101186,2026-05,8.42,171,4,10,243.29,0,27
SUB100437,2026-02,5.77,623,0,9,280.81,0,27
SUB101577,2026-02,5.02,26,1,11,299.46,1,27
SUB101485,2026-02,2.9,104,2,6,132.58,0,30
SUB101281,2026-04,3.01,130,2,5,134.43,0,26
SUB101501,2026-07,0.56,294,2,10,173.96,0,29
SUB101929,2026-04,5.86,119,3,12,235.3,1,30
SUB100766,2026-05,15.1,427,2,6,454.05,0,30
SUB102797,2026-07,1.72,95,2,11,220.81,0,26
SUB100331,2026-03,6.58,492,2,18,205.13,0,28
SUB101235,2026-02,28.38,529,1,11,553.54,0,30
SUB101217,2026-03,6.25,134,2,4,283.51,0,26
SUB101451,2026-07,6.07,332,4,12,133.35,0,27
SUB101573,2026-05,1.32,53,0,5,240.58,0,29
SUB102277,2026-03,5.26,35,3,14,376.8,0,30
SUB100598,2026-05,11.41,412,2,1,318.55,0,29
SUB103095,2026-04,6.16,343,1,6,183.75,0,29
SUB102159,2026-03,6.32,192,3,4,216.98,0,28
SUB102988,2026-05,15.86,53,1,11,285.05,0,27
SUB101496,2026-02,2.11,105,3,10,151.8,0,28
SUB100764,2026-05,9.46,98,2,16,281.79,0,30
SUB100138,2026-02,11.82,118,2,14,383.64,0,30
SUB102824,2026-03,1.95,197,0,14,193.6,0,30
SUB102731,2026-04,2.03,221,3,15,139.42,0,30
SUB101565,2026-02,21.79,18,1,16,432.62,0,26
SUB100656,2026-04,17.32,434,1,8,384.41,0,27
SUB102188,2026-07,23.83,100,1,4,441.0,0,29
SUB101909,2026-07,11.0,632,3,8,227.16,0,29
SUB102692,2026-04,1.55,92,0,6,197.03,0,30
SUB100916,2026-06,5.87,75,7,7,142.78,0,27
SUB102660,2026-05,20.77,289,2,10,387.09,0,26
SUB100018,2026-05,5.0,599,4,11,273.69,0,28
SUB100001,2026-07,6.61,273,1,15,340.98,0,27
SUB100539,2026-04,4.83,112,2,11,188.1,0,30
SUB102089,2026-06,9.32,270,1,7,250.83,0,26
SUB102242,2026-06,1.31,77,3,10,128.04,0,27
SUB101597,2026-02,3.78,336,2,3,263.79,0,26
SUB100207,2026-02,2.18,371,0,23,111.99,0,28
SUB102103,2026-02,18.52,177,1,9,388.0,0,27
SUB100879,2026-03,4.63,158,4,7,203.41,0,30
SUB101477,2026-07,9.57,252,3,12,226.23,1,30
SUB101477,2026-05,10.48,245,1,9,198.67,0,26
SUB100966,2026-05,8.17,382,2,6,157.36,0,27
SUB101244,2026-04,10.79,531,1,20,310.78,0,26
SUB100129,2026-02,21.24,170,2,10,301.04,0,29
SUB103100,2026-02,19.76,290,3,12,603.0,0,28
SUB100413,2026-07,12.51,236,1,20,206.45,0,29
SUB102270,2026-07,8.04,117,0,12,306.47,0,28
SUB100026,2026-03,2.91,108,3,12,87.61,0,29
SUB102823,2026-07,3.68,39,0,5,249.94,0,30
SUB100795,2026-04,5.35,226,3,2,282.74,0,28
SUB100611,2026-02,10.63,697,2,14,394.73,0,27
SUB100498,2026-05,8.49,579,3,10,215.16,1,30
SUB100557,2026-04,11.04,123,2,12,353.54,0,27
SUB100298,2026-07,0.83,267,3,13,200.52,0,29
SUB101536,2026-03,23.19,87,1,19,387.16,0,26
SUB102387,2026-02,1.09,128,1,2,171.77,0,26
SUB102679,2026-03,8.39,319,3,22,352.34,0,30
SUB102608,2026-05,9.85,316,1,13,188.06,0,30
SUB102696,2026-02,6.51,183,2,13,238.65,0,28
SUB100107,2026-04,6.03,228,0,17,203.31,0,26
SUB102981,2026-02,1.29,220,4,9,327.88,0,30
SUB101382,2026-05,1.62,222,1,6,196.07,0,28
SUB100414,2026-02,0.91,602,1,21,130.56,0,26
SUB102835,2026-04,3.61,139,2,13,171.54,0,28
SUB103019,2026-05,4.32,153,2,16,211.88,0,26
SUB102635,2026-07,3.83,676,1,7,280.11,0,27
SUB103192,2026-06,6.58,286,4,13,75.31,0,26
SUB102751,2026-03,4.82,154,1,17,129.7,0,30
SUB103015,2026-04,8.47,199,2,10,299.55,0,28
SUB102128,2026-07,7.13,395,1,12,354.7,0,27
SUB101504,2026-07,3.78,347,4,6,142.78,0,30
SUB102313,2026-04,0.81,264,5,3,136.79,0,29
SUB100538,2026-05,12.14,117,1,10,279.96,0,27
SUB102399,2026-05,4.24,410,3,6,93.13,0,29
SUB102022,2026-06,5.37,133,2,7,226.37,0,28
SUB102415,2026-03,1.58,235,3,5,108.97,0,27
SUB100949,2026-06,1.98,560,1,6,,0,27
SUB101385,2026-06,5.22,76,1,4,154.71,0,29
SUB100131,2026-02,1.44,482,2,9,159.56,0,27
SUB102649,2026-03,4.71,198,2,16,132.45,0,29
SUB100803,2026-07,2.63,175,0,9,247.36,0,27
SUB100015,2026-07,21.63,176,1,13,527.46,0,28
SUB100967,2026-02,5.08,632,4,15,311.18,0,26
SUB101998,2026-04,6.38,277,2,9,448.83,1,30
SUB100072,2026-05,1.18,416,2,13,202.21,0,30
SUB102798,2026-05,2.08,35,4,5,74.59,0,28
SUB100020,2026-04,6.33,381,3,12,304.91,0,28
SUB100159,2026-07,7.41,64,3,2,156.86,0,30
SUB102371,2026-03,3.68,461,2,12,174.91,0,29
SUB102754,2026-06,9.75,41,1,9,260.38,0,29
SUB100639,2026-02,1.39,226,4,11,261.08,0,26
SUB100928,2026-03,4.17,95,1,17,128.97,0,28
SUB103121,2026-05,6.11,162,3,6,158.22,0,29
SUB100806,2026-04,4.36,159,2,12,224.54,0,26
SUB102902,2026-04,20.58,207,4,18,339.62,0,27
SUB102343,2026-04,17.09,363,2,6,640.19,0,30
SUB102446,2026-07,18.71,264,3,17,347.35,0,27
SUB101261,2026-04,17.03,336,4,9,317.96,0,26
SUB100760,2026-02,55.3,220,1,13,483.06,0,30
SUB100395,2026-02,11.37,163,2,15,210.69,0,27
SUB101956,2026-04,1.0,120,2,15,243.57,1,28
SUB100306,2026-02,11.0,167,2,11,392.03,0,27
SUB100212,2026-04,11.72,283,3,13,260.23,0,30
SUB101569,2026-07,10.95,44,2,6,321.66,0,28
SUB101330,2026-04,5.37,180,4,6,155.84,0,27
SUB100892,2026-06,5.64,430,0,6,218.42,0,28
SUB101423,2026-07,0.97,121,1,12,176.73,0,30
SUB100812,2026-03,0.56,127,2,13,228.04,0,28
SUB100955,2026-06,10.05,158,1,6,210.13,0,30
SUB100127,2026-07,28.9,364,3,6,318.03,0,28
SUB100199,2026-06,9.82,328,0,15,249.34,0,27
SUB100772,2026-02,10.4,107,0,10,209.39,0,30
SUB100332,2026-07,8.76,819,2,7,274.83,0,26
SUB101753,2026-05,3.4,798,2,7,180.84,0,28
SUB100050,2026-04,8.29,519,2,7,386.19,0,28
SUB100487,2026-06,4.67,185,4,11,225.85,0,30
SUB101977,2026-06,12.96,66,2,8,259.23,0,30
SUB102736,2026-04,2.77,115,4,10,145.34,0,30
SUB101996,2026-07,1.07,80,1,6,87.76,0,29
SUB100235,2026-03,1.74,313,0,19,148.76,0,26
SUB101899,2026-07,3.17,87,0,6,158.42,0,26
SUB100898,2026-02,15.04,307,1,12,383.59,0,29
SUB102663,2026-03,10.97,335,2,10,274.25,0,29
SUB100675,2026-05,6.71,430,2,6,274.76,0,29
SUB100894,2026-03,25.01,313,1,15,556.8,1,26
SUB103108,2026-04,5.24,82,2,13,277.73,0,27
SUB100437,2026-04,5.05,455,2,7,280.79,0,29
SUB102508,2026-06,18.67,180,1,4,427.99,1,29
SUB101354,2026-06,9.64,130,1,23,372.24,0,26
SUB100894,2026-04,23.14,337,1,22,537.32,0,26
SUB100633,2026-02,8.95,152,0,15,295.7,0,30
SUB103145,2026-03,9.85,119,2,16,292.27,0,26
SUB101732,2026-06,10.3,269,1,10,295.95,0,29
SUB100565,2026-03,11.89,388,1,13,320.87,0,26
SUB103023,2026-06,6.71,125,2,7,279.03,0,28
SUB101351,2026-06,8.4,334,1,7,307.06,0,28
SUB101227,2026-05,12.49,91,2,10,341.61,0,30
SUB101878,2026-07,0.86,151,1,2,163.33,0,28
SUB100740,2026-03,2.01,823,4,9,84.03,0,27
SUB100860,2026-05,18.04,143,2,20,357.86,0,26
SUB100439,2026-03,4.17,80,1,13,71.25,0,30
SUB100020,2026-02,4.53,575,2,5,258.81,0,26
SUB101647,2026-04,6.28,28,2,15,304.94,0,27
SUB100997,2026-02,0.85,579,0,3,148.23,0,28
SUB103082,2026-03,24.78,244,3,15,349.27,0,30
SUB102633,2026-02,31.52,34,0,12,447.31,0,29
SUB101540,2026-02,9.95,177,2,16,214.86,0,27
SUB102196,2026-03,5.21,155,0,5,290.78,0,27
SUB101440,2026-04,32.15,319,1,10,616.35,0,26
SUB101849,2026-05,2.37,177,3,13,145.8,0,28
SUB101359,2026-04,15.96,616,2,13,504.78,1,27
SUB100704,2026-06,3.97,94,2,10,174.78,0,29
SUB101127,2026-02,2.6,393,1,13,288.5,0,29
SUB102126,2026-03,4.49,94,2,11,205.47,1,26
SUB100522,2026-03,13.4,78,1,19,261.5,1,28
SUB102089,2026-05,16.03,370,2,5,243.77,0,26
SUB100225,2026-05,0.92,356,4,3,89.49,0,27
SUB101652,2026-03,6.9,413,5,14,193.36,0,27
SUB102361,2026-03,5.4,966,5,7,307.84,0,30
SUB101733,2026-06,0.66,226,0,15,178.2,0,28
SUB100062,2026-02,13.17,277,2,14,318.27,0,30
SUB102209,2026-07,5.84,276,0,12,209.29,2,26
SUB101254,2026-07,15.84,79,1,15,352.84,0,28
SUB103199,2026-03,1.54,188,5,6,221.43,0,28
SUB101958,2026-06,16.6,382,3,9,294.75,0,28
SUB100893,2026-07,8.52,432,2,20,306.62,0,29
SUB102585,2026-06,4.76,165,1,10,276.61,0,26
SUB100877,2026-05,6.6,246,2,7,182.55,1,28
SUB101516,2026-05,11.33,140,0,10,334.36,0,29
SUB102290,2026-02,9.92,129,0,13,222.16,0,29
SUB101855,2026-05,2.23,110,1,5,303.83,0,30
SUB101192,2026-06,0.98,97,0,12,111.78,0,30
