reading_ts,cell_id,region,latency_ms,throughput_mbps,downtime_min,drop_call_rate_pct,active_users
2026-08-04 22:15:00,CELL-MUM-03,Mumbai,53.21,129.31,0,1.046,381
2026-08-02 12:30:00,CELL-DEL-03,Delhi,40.72,169.8,0,0.487,445
2026-08-05 04:15:00,CELL-DEL-03,Delhi,27.64,180.63,0,0.112,289
2026-08-02 20:00:00,CELL-DEL-01,Delhi,38.22,175.73,0,0.186,412
2026-08-01 18:45:00,CELL-MUM-01,Mumbai,40.0,175.6,0,0.591,600
2026-08-03 07:00:00,CELL-HYD-02,Hyderabad,37.79,207.82,0,0.582,364
2026-08-04 00:15:00,CELL-BLR-02,Bengaluru,26.04,268.34,0,0.721,314
2026-08-01 22:00:00,CELL-CHE-02,Chennai,35.35,121.56,0,0.758,473
2026-08-04 12:30:00,CELL-MUM-02,Mumbai,56.9,130.79,0,0.062,214
2026-08-01 23:30:00,CELL-HYD-01,Hyderabad,40.6,153.24,0,0.623,312
2026-08-01 22:15:00,CELL-HYD-03,Hyderabad,38.61,126.46,0,0.785,248
2026-08-01 14:15:00,CELL-DEL-01,Delhi,37.91,216.84,0,0.504,446
2026-08-02 09:00:00,CELL-BLR-03,Bengaluru,48.54,181.64,0,0.888,376
2026-08-04 01:15:00,CELL-MUM-02,Mumbai,37.83,156.61,0,0.565,345
2026-08-01 21:45:00,CELL-CHE-01,Chennai,40.73,117.96,0,0.673,513
2026-08-04 23:30:00,CELL-MUM-01,Mumbai,26.07,187.7,0,0.407,501
2026-08-02 17:45:00,CELL-KOL-03,Kolkata,38.93,176.07,0,0.277,383
2026-08-05 02:15:00,CELL-MUM-02,Mumbai,44.9,177.6,0,0.871,403
2026-08-03 16:30:00,CELL-BLR-01,Bengaluru,44.16,166.09,0,0.442,282
2026-08-01 00:45:00,CELL-DEL-01,Delhi,23.37,219.02,0,0.2,318
2026-08-05 01:45:00,CELL-HYD-03,Hyderabad,28.19,137.95,0,0.616,212
2026-08-03 09:30:00,CELL-CHE-02,Chennai,29.07,139.09,0,0.671,660
2026-08-05 08:45:00,CELL-BLR-02,Bengaluru,26.48,225.88,0,0.435,164
2026-08-02 04:00:00,CELL-CHE-03,Chennai,37.18,282.25,0,0.65,281
2026-08-03 23:15:00,CELL-DEL-02,Delhi,35.6,172.89,0,0.546,461
2026-08-01 13:15:00,CELL-CHE-01,Chennai,28.98,139.62,0,0.638,481
2026-08-03 04:00:00,CELL-CHE-02,Chennai,28.62,165.23,0,0.645,225
2026-08-05 03:45:00,CELL-MUM-02,Mumbai,40.49,185.92,0,0.287,289
2026-08-02 21:45:00,CELL-DEL-03,Delhi,43.42,171.58,0,0.554,247
2026-08-01 10:45:00,CELL-HYD-02,Hyderabad,46.99,169.32,0,0.338,461
2026-08-04 05:00:00,CELL-DEL-01,Delhi,28.6,267.21,0,0.247,480
2026-08-05 08:30:00,CELL-CHE-01,Chennai,32.23,156.68,0,0.463,337
2026-08-02 08:30:00,CELL-CHE-01,Chennai,30.68,167.53,0,0.989,436
2026-08-01 17:30:00,CELL-CHE-01,Chennai,38.29,125.34,0,0.46,317
2026-08-01 10:30:00,CELL-KOL-03,Kolkata,33.34,164.12,0,0.94,390
2026-08-04 18:45:00,CELL-MUM-03,Mumbai,65.58,105.15,0,1.068,379
2026-08-01 18:15:00,CELL-CHE-02,Chennai,42.16,116.09,0,0.779,617
2026-08-05 10:00:00,CELL-DEL-03,Delhi,31.41,160.7,0,0.719,440
2026-08-02 20:30:00,CELL-BLR-03,Bengaluru,57.23,131.18,0,1.172,208
2026-08-04 22:00:00,CELL-BLR-01,Bengaluru,42.38,178.24,0,0.221,193
2026-08-05 09:30:00,CELL-KOL-02,Kolkata,35.08,188.57,0,0.249,340
2026-08-02 09:45:00,CELL-DEL-01,Delhi,33.71,237.7,0,0.574,457
2026-08-02 10:30:00,CELL-HYD-03,Hyderabad,39.32,129.35,0,0.717,517
2026-08-05 19:30:00,CELL-MUM-03,Mumbai,56.71,124.37,0,0.825,648
2026-08-01 15:15:00,CELL-KOL-01,Kolkata,44.68,193.0,0,0.717,358
2026-08-02 07:00:00,CELL-HYD-03,Hyderabad,34.75,146.83,0,0.803,233
2026-08-03 06:00:00,CELL-DEL-03,Delhi,31.31,171.55,0,0.14,265
2026-08-01 03:45:00,CELL-KOL-03,Kolkata,28.62,238.52,0,1.125,321
2026-08-01 17:30:00,CELL-BLR-01,Bengaluru,44.07,123.08,0,0.46,574
2026-08-05 10:15:00,CELL-DEL-02,Delhi,39.43,208.19,0,0.58,411
2026-08-05 13:00:00,CELL-DEL-02,Delhi,40.65,241.37,0,0.586,518
2026-08-01 17:45:00,CELL-DEL-02,Delhi,46.62,209.18,0,0.704,551
2026-08-05 22:45:00,CELL-BLR-03,Bengaluru,45.1,141.97,0,0.628,186
2026-08-01 08:30:00,CELL-BLR-03,Bengaluru,31.77,203.22,0,0.43,460
2026-08-02 01:45:00,CELL-HYD-02,Hyderabad,37.0,205.08,0,0.41,395
2026-08-01 06:00:00,CELL-KOL-03,Kolkata,30.7,218.02,0,0.64,395
2026-08-05 17:45:00,CELL-HYD-01,Hyderabad,39.45,160.34,0,0.89,402
2026-08-05 14:00:00,CELL-BLR-02,Bengaluru,30.34,239.58,0,0.429,362
2026-08-03 16:15:00,CELL-BLR-01,Bengaluru,36.21,178.6,0,0.704,382
2026-08-02 13:00:00,CELL-DEL-03,Delhi,40.14,123.68,0,0.493,548
2026-08-03 09:30:00,CELL-KOL-03,Kolkata,31.82,216.43,0,0.684,146
2026-08-03 21:45:00,CELL-CHE-01,Chennai,37.83,144.74,0,0.729,438
2026-08-02 23:45:00,CELL-CHE-02,Chennai,33.11,131.09,0,0.512,393
2026-08-03 02:30:00,CELL-HYD-01,Hyderabad,29.81,178.32,0,0.458,130
2026-08-03 02:45:00,CELL-MUM-01,Mumbai,30.06,224.81,0,0.764,150
2026-08-04 01:15:00,CELL-MUM-01,Mumbai,31.29,249.33,0,0.299,123
2026-08-05 04:00:00,CELL-MUM-01,Mumbai,25.48,231.17,0,0.374,396
2026-08-04 18:15:00,CELL-DEL-03,Delhi,39.01,132.23,0,0.98,272
2026-08-02 09:15:00,CELL-HYD-02,Hyderabad,41.45,163.0,0,0.886,345
2026-08-02 00:45:00,CELL-KOL-03,Kolkata,35.12,233.92,0,0.614,434
2026-08-05 22:30:00,CELL-DEL-01,Delhi,34.93,199.18,0,0.62,506
2026-08-04 20:45:00,CELL-BLR-01,Bengaluru,56.03,146.31,0,0.642,573
2026-08-05 00:45:00,CELL-KOL-03,Kolkata,26.66,219.59,0,0.759,342
2026-08-03 06:45:00,CELL-BLR-03,Bengaluru,39.42,183.03,0,0.675,310
2026-08-01 04:45:00,CELL-DEL-01,Delhi,28.63,223.61,0,0.546,469
2026-08-01 18:00:00,CELL-HYD-03,Hyderabad,30.98,104.64,0,0.781,367
2026-08-05 23:30:00,CELL-MUM-02,Mumbai,49.4,154.99,0,0.754,397
2026-08-04 08:30:00,CELL-CHE-02,Chennai,23.9,186.47,0,0.187,375
2026-08-04 05:30:00,CELL-MUM-03,Mumbai,37.84,164.31,0,0.803,256
2026-08-04 21:30:00,CELL-BLR-02,Bengaluru,37.43,197.96,0,1.179,495
2026-08-02 22:45:00,CELL-KOL-01,Kolkata,46.66,173.63,0,0.964,538
2026-08-04 19:15:00,CELL-MUM-02,Mumbai,58.15,110.33,0,0.69,316
2026-08-01 17:15:00,CELL-DEL-03,Delhi,35.11,170.37,0,0.412,330
2026-08-03 07:45:00,CELL-CHE-02,Chennai,25.21,165.46,0,1.022,378
2026-08-04 19:30:00,CELL-MUM-02,Mumbai,62.83,132.4,0,0.97,411
2026-08-04 12:00:00,CELL-KOL-02,Kolkata,35.56,149.27,0,0.391,431
2026-08-05 02:00:00,CELL-KOL-02,Kolkata,28.33,210.8,0,0.257,304
2026-08-03 08:15:00,CELL-KOL-02,Kolkata,32.99,177.3,0,0.781,241
2026-08-02 16:30:00,CELL-MUM-03,Mumbai,36.73,152.85,0,0.463,224
2026-08-05 07:00:00,CELL-KOL-03,Kolkata,31.21,225.58,0,0.573,268
2026-08-04 19:00:00,CELL-DEL-01,Delhi,38.56,193.12,0,1.156,495
2026-08-02 18:30:00,CELL-KOL-01,Kolkata,61.3,136.09,0,0.581,432
2026-08-01 21:15:00,CELL-DEL-01,Delhi,46.05,191.83,0,0.945,464
2026-08-02 18:15:00,CELL-DEL-02,Delhi,60.15,214.26,0,0.359,316
2026-08-01 19:30:00,CELL-DEL-01,Delhi,38.98,151.55,0,0.384,204
2026-08-04 12:00:00,CELL-DEL-02,Delhi,51.56,194.55,0,1.367,291
2026-08-03 17:45:00,CELL-MUM-02,Mumbai,48.09,144.6,0,0.606,392
2026-08-01 22:15:00,CELL-CHE-03,Chennai,45.26,243.0,0,0.515,345
2026-08-01 04:00:00,CELL-MUM-02,Mumbai,55.78,188.2,0,0.144,361
2026-08-03 04:00:00,CELL-BLR-03,Bengaluru,41.55,179.46,0,0.262,320
2026-08-04 10:30:00,CELL-MUM-02,Mumbai,47.85,164.37,0,0.536,397
2026-08-05 18:15:00,CELL-KOL-02,Kolkata,40.46,160.94,0,0.602,322
2026-08-05 13:15:00,CELL-HYD-02,Hyderabad,37.49,152.37,0,0.731,341
2026-08-02 02:00:00,CELL-BLR-01,Bengaluru,36.63,168.36,0,0.476,47
2026-08-05 14:00:00,CELL-CHE-02,Chennai,34.93,136.5,0,0.573,343
2026-08-02 14:30:00,CELL-KOL-01,Kolkata,51.63,205.69,0,0.266,443
2026-08-04 02:30:00,CELL-HYD-03,Hyderabad,27.91,163.99,0,0.732,462
2026-08-01 13:15:00,CELL-KOL-03,Kolkata,40.56,196.03,0,0.767,361
2026-08-04 18:15:00,CELL-DEL-02,Delhi,52.35,183.83,0,0.467,503
2026-08-04 23:45:00,CELL-HYD-03,Hyderabad,31.91,113.39,0,0.75,249
2026-08-05 12:00:00,CELL-KOL-02,Kolkata,40.23,155.91,0,0.565,455
2026-08-03 20:45:00,CELL-CHE-02,Chennai,38.47,105.74,0,0.864,634
2026-08-04 09:00:00,CELL-BLR-02,Bengaluru,24.82,184.14,0,0.782,481
2026-08-01 00:45:00,CELL-MUM-02,Mumbai,39.14,182.05,0,0.979,348
2026-08-01 13:45:00,CELL-KOL-01,Kolkata,48.05,174.19,0,0.638,428
2026-08-01 21:45:00,CELL-KOL-01,Kolkata,60.4,153.84,0,0.656,365
2026-08-01 18:15:00,CELL-BLR-03,Bengaluru,55.86,151.58,0,1.108,446
2026-08-05 00:15:00,CELL-CHE-02,Chennai,24.15,173.28,0,0.728,377
2026-08-05 08:00:00,CELL-MUM-03,Mumbai,48.0,162.42,0,0.898,119
2026-08-03 18:15:00,CELL-KOL-02,Kolkata,40.2,131.1,0,0.615,554
2026-08-01 20:30:00,CELL-CHE-03,Chennai,54.18,164.93,0,1.291,210
2026-08-05 15:30:00,CELL-MUM-02,Mumbai,42.65,178.67,0,0.672,335
2026-08-02 22:45:00,CELL-CHE-02,Chennai,27.87,132.45,0,0.59,402
2026-08-02 06:00:00,CELL-BLR-02,Bengaluru,22.25,284.97,0,0.462,391
2026-08-04 06:45:00,CELL-DEL-02,Delhi,37.18,209.67,0,0.167,317
2026-08-05 03:30:00,CELL-BLR-01,Bengaluru,27.1,196.9,0,0.703,387
2026-08-03 11:15:00,CELL-KOL-01,Kolkata,47.24,174.34,0,0.548,415
2026-08-01 08:15:00,CELL-MUM-02,Mumbai,37.7,201.88,0,0.558,282
2026-08-01 14:30:00,CELL-CHE-01,Chennai,42.22,181.97,0,0.316,98
2026-08-04 21:45:00,CELL-MUM-02,Mumbai,53.93,152.25,0,0.863,730
2026-08-02 03:30:00,CELL-CHE-03,Chennai,27.25,241.66,0,0.72,281
2026-08-05 04:00:00,CELL-KOL-02,Kolkata,29.01,187.92,0,0.578,474
2026-08-02 11:00:00,CELL-KOL-03,Kolkata,36.58,202.73,0,0.465,413
2026-08-04 02:15:00,CELL-CHE-01,Chennai,36.97,170.04,0,0.586,386
2026-08-03 23:30:00,CELL-BLR-01,Bengaluru,31.77,179.25,0,0.439,314
2026-08-05 20:15:00,CELL-HYD-03,Hyderabad,41.62,89.35,0,0.631,461
2026-08-01 23:15:00,CELL-BLR-01,Bengaluru,34.72,180.94,0,0.48,308
2026-08-01 06:15:00,CELL-DEL-03,Delhi,25.97,214.91,0,0.787,321
2026-08-01 20:15:00,CELL-KOL-03,Kolkata,45.4,173.21,0,0.747,381
2026-08-04 01:45:00,CELL-MUM-02,Mumbai,39.49,229.28,0,0.234,442
2026-08-04 20:30:00,CELL-DEL-03,Delhi,43.75,122.18,0,1.058,470
2026-08-04 14:00:00,CELL-BLR-02,Bengaluru,37.5,199.96,0,0.605,302
2026-08-05 14:00:00,CELL-MUM-01,Mumbai,34.22,186.35,0,0.815,79
2026-08-04 22:30:00,CELL-CHE-01,Chennai,38.6,164.8,0,0.785,402
2026-08-05 02:00:00,CELL-HYD-01,Hyderabad,33.4,169.67,0,0.575,294
2026-08-02 20:30:00,CELL-KOL-01,Kolkata,81.17,141.32,0,0.885,510
2026-08-05 06:45:00,CELL-HYD-03,Hyderabad,34.98,144.21,0,0.038,307
2026-08-05 04:45:00,CELL-KOL-03,Kolkata,28.79,227.66,0,0.551,451
2026-08-05 22:30:00,CELL-BLR-01,Bengaluru,57.19,154.87,0,0.878,392
2026-08-03 01:00:00,CELL-KOL-02,Kolkata,32.46,170.81,0,0.827,312
2026-08-05 18:00:00,CELL-DEL-01,Delhi,38.47,213.54,0,0.284,546
2026-08-03 06:30:00,CELL-HYD-02,Hyderabad,36.06,187.47,0,0.489,256
2026-08-03 01:30:00,CELL-DEL-01,Delhi,28.26,237.25,0,0.731,170
2026-08-03 20:45:00,CELL-BLR-03,Bengaluru,58.16,145.79,0,0.695,460
2026-08-01 00:45:00,CELL-KOL-03,Kolkata,29.3,285.42,0,0.538,335
2026-08-02 07:15:00,CELL-MUM-03,Mumbai,44.49,147.4,0,0.62,377
2026-08-03 11:15:00,CELL-BLR-02,Bengaluru,31.67,204.7,0,0.842,390
2026-08-05 07:00:00,CELL-KOL-02,Kolkata,34.18,180.35,0,0.545,312
2026-08-01 07:00:00,CELL-CHE-01,Chennai,29.3,177.1,0,0.391,292
2026-08-01 06:00:00,CELL-MUM-01,Mumbai,29.21,228.15,0,0.486,343
2026-08-04 05:00:00,CELL-BLR-02,Bengaluru,26.43,306.8,0,0.848,417
2026-08-04 21:15:00,CELL-KOL-01,Kolkata,62.78,161.57,0,0.422,556
2026-08-01 04:30:00,CELL-MUM-01,Mumbai,26.22,191.56,0,0.1,288
2026-08-02 07:45:00,CELL-BLR-01,Bengaluru,41.39,183.2,0,0.256,292
2026-08-02 21:45:00,CELL-CHE-03,Chennai,39.7,211.52,0,0.801,520
2026-08-01 05:30:00,CELL-HYD-01,Hyderabad,23.04,171.04,0,0.941,428
2026-08-05 16:15:00,CELL-DEL-02,Delhi,37.39,213.44,0,0.812,348
2026-08-01 07:30:00,CELL-DEL-03,Delhi,30.01,191.85,0,0.675,211
2026-08-01 19:00:00,CELL-KOL-03,Kolkata,41.72,190.3,0,0.153,439
2026-08-03 23:45:00,CELL-BLR-01,Bengaluru,43.36,176.45,0,0.653,667
2026-08-03 07:15:00,CELL-MUM-02,Mumbai,42.42,202.04,0,0.682,433
2026-08-03 04:30:00,CELL-CHE-02,Chennai,31.0,136.18,0,0.762,378
2026-08-02 14:30:00,CELL-BLR-03,Bengaluru,45.42,167.98,0,0.622,387
2026-08-02 00:45:00,CELL-KOL-01,Kolkata,47.89,218.54,0,0.818,317
2026-08-02 13:45:00,CELL-CHE-01,Chennai,37.54,142.58,0,0.813,229
2026-08-03 03:00:00,CELL-DEL-01,Delhi,34.15,211.02,0,0.789,310
2026-08-01 03:30:00,CELL-CHE-03,Chennai,28.7,249.29,0,0.69,385
2026-08-05 19:00:00,CELL-MUM-01,Mumbai,39.19,159.95,0,1.247,245
2026-08-02 20:00:00,CELL-DEL-02,Delhi,52.93,167.95,0,0.254,262
2026-08-03 00:45:00,CELL-DEL-02,Delhi,38.7,254.62,0,0.822,331
2026-08-02 02:30:00,CELL-KOL-01,Kolkata,37.42,196.07,0,0.177,386
2026-08-03 00:00:00,CELL-MUM-01,Mumbai,31.98,186.04,0,0.367,204
2026-08-05 05:30:00,CELL-MUM-03,Mumbai,36.59,139.12,0,0.487,188
2026-08-01 19:45:00,CELL-HYD-02,Hyderabad,53.54,135.71,0,0.529,578
2026-08-03 23:00:00,CELL-BLR-01,Bengaluru,32.46,194.59,0,0.14,359
2026-08-05 06:45:00,CELL-HYD-02,Hyderabad,35.84,196.04,0,0.23,333
2026-08-01 11:30:00,CELL-MUM-03,Mumbai,52.38,120.72,0,0.421,417
2026-08-04 20:30:00,CELL-KOL-02,Kolkata,51.58,130.39,0,0.757,603
2026-08-04 05:30:00,CELL-CHE-03,Chennai,39.63,228.93,0,0.866,371
2026-08-01 13:30:00,CELL-MUM-02,Mumbai,59.02,172.49,0,0.404,304
2026-08-02 23:45:00,CELL-CHE-03,Chennai,30.39,226.51,0,0.529,341
2026-08-01 05:15:00,CELL-BLR-01,Bengaluru,40.98,185.74,0,0.462,291
2026-08-01 21:00:00,CELL-BLR-03,Bengaluru,44.79,140.32,0,0.39,483
2026-08-01 02:45:00,CELL-DEL-01,Delhi,31.49,262.98,0,0.84,189
2026-08-04 22:15:00,CELL-BLR-02,Bengaluru,36.16,205.74,0,0.301,318
2026-08-01 18:30:00,CELL-CHE-01,Chennai,41.14,113.75,0,0.944,353
2026-08-05 14:30:00,CELL-MUM-01,Mumbai,35.85,207.54,0,0.451,299
2026-08-04 15:30:00,CELL-MUM-02,Mumbai,46.7,166.46,0,0.592,242
2026-08-01 04:30:00,CELL-MUM-03,Mumbai,37.69,175.45,0,0.154,375
2026-08-02 06:45:00,CELL-MUM-02,Mumbai,45.87,185.24,0,0.35,258
2026-08-03 20:30:00,CELL-CHE-03,Chennai,49.92,178.87,0,1.163,482
2026-08-04 23:30:00,CELL-BLR-03,Bengaluru,44.84,180.34,0,1.013,308
2026-08-04 21:15:00,CELL-DEL-01,Delhi,40.39,187.92,0,0.626,351
2026-08-04 15:45:00,CELL-KOL-03,Kolkata,28.14,219.28,0,0.252,239
2026-08-03 14:45:00,CELL-DEL-02,Delhi,38.9,244.52,0,0.579,376
2026-08-05 03:00:00,CELL-CHE-01,Chennai,33.17,154.5,0,0.637,432
2026-08-05 03:15:00,CELL-BLR-03,Bengaluru,31.92,186.52,0,0.402,169
2026-08-04 00:00:00,CELL-BLR-03,Bengaluru,38.94,164.62,0,0.938,350
2026-08-04 05:45:00,CELL-DEL-02,Delhi,41.07,245.79,0,0.392,208
2026-08-01 10:45:00,CELL-MUM-03,Mumbai,40.14,132.01,0,0.507,517
2026-08-04 06:45:00,CELL-BLR-02,Bengaluru,27.12,259.7,0,0.478,394
2026-08-01 03:15:00,CELL-KOL-02,Kolkata,28.47,208.24,0,0.187,372
2026-08-04 12:30:00,CELL-MUM-01,Mumbai,31.53,199.35,0,0.541,302
2026-08-01 13:15:00,CELL-MUM-03,Mumbai,43.09,132.95,0,1.478,391
2026-08-02 00:45:00,CELL-BLR-03,Bengaluru,40.71,163.14,0,0.572,296
2026-08-01 07:45:00,CELL-KOL-03,Kolkata,29.59,257.43,0,0.158,330
2026-08-01 13:45:00,CELL-BLR-01,Bengaluru,40.31,178.06,0,1.098,192
2026-08-03 02:15:00,CELL-MUM-02,Mumbai,53.45,194.33,0,0.172,283
2026-08-03 16:15:00,CELL-DEL-02,Delhi,43.45,240.2,0,0.415,383
2026-08-05 05:15:00,CELL-BLR-03,Bengaluru,48.63,170.18,0,0.729,354
2026-08-03 15:45:00,CELL-KOL-01,Kolkata,42.98,180.56,0,0.633,269
2026-08-01 09:30:00,CELL-KOL-03,Kolkata,34.24,212.72,0,0.648,280
2026-08-02 19:15:00,CELL-HYD-01,Hyderabad,43.71,142.75,0,0.577,211
2026-08-04 03:00:00,CELL-KOL-02,Kolkata,31.1,191.49,0,0.625,384
2026-08-01 07:45:00,CELL-MUM-03,Mumbai,39.54,160.3,0,0.499,434
2026-08-01 22:45:00,CELL-HYD-03,Hyderabad,33.63,129.89,0,0.453,382
2026-08-01 11:45:00,CELL-BLR-01,Bengaluru,47.59,153.87,0,0.371,214
2026-08-04 23:00:00,CELL-CHE-01,Chennai,38.2,170.48,0,0.502,419
2026-08-03 23:30:00,CELL-HYD-02,Hyderabad,40.44,171.2,0,0.729,238
2026-08-04 19:15:00,CELL-DEL-03,Delhi,45.1,127.18,0,0.99,404
2026-08-02 06:15:00,CELL-HYD-01,Hyderabad,30.84,169.77,0,0.524,156
2026-08-02 00:00:00,CELL-CHE-01,Chennai,34.95,174.41,0,0.303,348
2026-08-01 15:00:00,CELL-DEL-01,Delhi,31.64,256.83,0,0.323,361
2026-08-05 15:30:00,CELL-HYD-01,Hyderabad,33.28,155.12,0,0.243,279
2026-08-03 00:15:00,CELL-MUM-01,Mumbai,26.81,230.44,0,0.77,410
2026-08-05 05:00:00,CELL-CHE-03,Chennai,29.64,254.39,0,0.697,431
2026-08-02 20:00:00,CELL-BLR-01,Bengaluru,64.09,148.15,0,0.692,259
2026-08-01 04:15:00,CELL-KOL-03,Kolkata,31.88,226.6,0,0.657,393
2026-08-05 04:30:00,CELL-CHE-03,Chennai,34.13,254.07,0,0.251,168
2026-08-01 20:45:00,CELL-HYD-03,Hyderabad,38.69,91.94,0,0.674,490
2026-08-05 16:00:00,CELL-BLR-03,Bengaluru,50.44,181.83,0,0.054,349
2026-08-04 23:30:00,CELL-DEL-03,Delhi,35.84,162.39,0,0.42,331
2026-08-02 22:00:00,CELL-MUM-02,Mumbai,63.8,157.95,0,1.043,385
2026-08-04 04:30:00,CELL-KOL-02,Kolkata,29.08,181.12,0,0.214,268
2026-08-04 03:00:00,CELL-BLR-02,Bengaluru,,0.0,15,0.508,350
2026-08-02 10:00:00,CELL-HYD-02,Hyderabad,44.62,157.11,0,0.508,318
2026-08-04 23:30:00,CELL-KOL-01,Kolkata,49.85,175.62,0,0.376,626
2026-08-02 22:00:00,CELL-HYD-03,Hyderabad,35.88,101.15,0,1.141,375
2026-08-04 01:15:00,CELL-BLR-01,Bengaluru,32.64,212.31,0,0.563,220
2026-08-01 19:15:00,CELL-DEL-03,Delhi,46.29,121.29,0,0.472,610
2026-08-04 17:15:00,CELL-HYD-02,Hyderabad,38.47,177.25,0,0.214,332
2026-08-02 04:00:00,CELL-MUM-02,Mumbai,44.55,175.56,0,0.713,313
2026-08-02 23:00:00,CELL-DEL-02,Delhi,48.54,223.11,0,0.793,159
2026-08-02 10:30:00,CELL-BLR-01,Bengaluru,44.13,159.56,0,0.754,434
2026-08-03 08:45:00,CELL-BLR-01,Bengaluru,38.63,205.56,0,0.345,351
2026-08-04 09:15:00,CELL-DEL-03,Delhi,25.81,184.26,0,0.059,381
2026-08-05 08:00:00,CELL-BLR-02,Bengaluru,31.97,247.46,0,0.529,443
2026-08-01 01:00:00,CELL-HYD-02,Hyderabad,34.12,199.29,0,0.745,313
2026-08-03 15:30:00,CELL-HYD-01,Hyderabad,33.41,166.83,0,0.575,320
2026-08-03 18:45:00,CELL-DEL-01,Delhi,38.14,194.24,0,0.811,485
2026-08-01 15:45:00,CELL-CHE-01,Chennai,36.5,165.64,0,0.731,416
2026-08-01 04:30:00,CELL-BLR-02,Bengaluru,29.6,249.31,0,0.799,173
2026-08-01 21:30:00,CELL-CHE-03,Chennai,44.95,181.21,0,1.319,347
2026-08-03 13:45:00,CELL-BLR-01,Bengaluru,42.37,172.96,0,0.729,523
2026-08-02 03:15:00,CELL-CHE-02,Chennai,24.97,152.23,0,0.918,299
2026-08-02 03:00:00,CELL-MUM-01,Mumbai,29.38,221.16,0,0.774,163
2026-08-01 05:45:00,CELL-CHE-03,Chennai,37.53,286.33,0,0.502,498
2026-08-04 17:45:00,CELL-CHE-01,Chennai,39.46,156.49,0,0.757,348
2026-08-02 15:15:00,CELL-DEL-01,Delhi,29.99,209.99,0,0.28,495
2026-08-04 23:15:00,CELL-KOL-01,Kolkata,41.15,197.76,0,0.561,402
2026-08-05 05:45:00,CELL-KOL-03,Kolkata,30.11,222.29,0,0.827,354
2026-08-02 13:45:00,CELL-MUM-01,Mumbai,36.55,209.27,0,0.461,345
2026-08-04 02:15:00,CELL-DEL-03,Delhi,28.42,219.42,0,0.137,193
2026-08-02 18:30:00,CELL-MUM-01,Mumbai,33.17,164.61,0,0.245,559
2026-08-02 17:45:00,CELL-BLR-01,Bengaluru,45.49,169.12,0,0.69,271
2026-08-04 04:30:00,CELL-HYD-01,Hyderabad,31.83,222.21,0,0.537,339
2026-08-02 17:45:00,CELL-CHE-01,Chennai,38.73,165.65,0,0.773,256
2026-08-03 05:30:00,CELL-DEL-01,Delhi,27.44,249.0,0,0.315,266
2026-08-02 18:00:00,CELL-KOL-01,Kolkata,58.51,137.83,0,0.45,444
2026-08-01 06:45:00,CELL-BLR-03,Bengaluru,42.05,203.79,0,0.59,398
2026-08-02 19:30:00,CELL-KOL-02,Kolkata,43.73,130.68,0,0.883,412
2026-08-04 17:30:00,CELL-BLR-01,Bengaluru,44.31,169.34,0,1.159,316
2026-08-02 03:00:00,CELL-HYD-02,Hyderabad,32.13,190.61,0,0.633,373
2026-08-03 14:45:00,CELL-CHE-03,Chennai,38.05,243.59,0,0.128,227
2026-08-02 07:00:00,CELL-KOL-02,Kolkata,33.96,168.63,0,0.209,343
2026-08-02 05:00:00,CELL-BLR-02,Bengaluru,28.06,223.89,0,0.597,304
2026-08-02 01:15:00,CELL-MUM-03,Mumbai,41.29,151.02,0,0.64,291
2026-08-05 11:30:00,CELL-BLR-01,Bengaluru,44.7,161.43,0,0.797,485
2026-08-02 06:30:00,CELL-KOL-01,Kolkata,37.75,228.31,0,0.666,354
2026-08-01 16:15:00,CELL-CHE-02,Chennai,33.96,143.69,0,0.606,327
2026-08-02 00:45:00,CELL-CHE-03,Chennai,35.65,274.98,0,0.535,359
2026-08-01 01:45:00,CELL-MUM-02,Mumbai,,208.57,0,0.456,403
2026-08-02 21:30:00,CELL-DEL-03,Delhi,41.13,158.37,0,0.784,434
2026-08-05 08:00:00,CELL-KOL-01,Kolkata,45.04,207.98,0,0.669,402
2026-08-03 04:00:00,CELL-HYD-01,Hyderabad,32.73,172.07,0,0.473,267
2026-08-01 07:15:00,CELL-KOL-02,Kolkata,31.8,197.48,0,0.622,513
2026-08-05 03:15:00,CELL-DEL-02,Delhi,31.63,283.36,0,0.402,251
2026-08-02 13:15:00,CELL-MUM-03,Mumbai,43.65,123.05,0,1.043,424
2026-08-03 08:00:00,CELL-MUM-03,Mumbai,41.94,165.82,0,0.619,327
2026-08-02 17:15:00,CELL-DEL-02,Delhi,38.73,187.68,0,0.848,250
2026-08-03 08:00:00,CELL-MUM-02,Mumbai,47.46,197.04,0,0.861,322
2026-08-05 12:15:00,CELL-CHE-03,Chennai,42.76,202.1,0,0.195,356
2026-08-04 17:30:00,CELL-DEL-03,Delhi,30.12,163.57,0,0.785,305
2026-08-04 15:45:00,CELL-BLR-01,Bengaluru,36.49,193.3,0,0.389,376
2026-08-03 18:30:00,CELL-DEL-03,Delhi,67.62,153.87,0,1.421,341
2026-08-01 19:15:00,CELL-BLR-03,Bengaluru,54.11,126.1,0,0.877,430
2026-08-03 15:00:00,CELL-DEL-03,Delhi,32.75,178.62,0,0.408,554
2026-08-01 19:45:00,CELL-KOL-03,Kolkata,35.09,148.27,0,1.11,424
2026-08-01 17:15:00,CELL-CHE-03,Chennai,37.62,231.14,0,0.464,496
2026-08-01 12:45:00,CELL-DEL-01,Delhi,47.9,199.31,0,0.631,409
