customer_id,month,data_gb,voice_min,intl_min,sms_count,revenue_inr,recharge_count,failed_payment_count
TEL-10073,2026-06,1.74,628,1,24,378.66,2,0
TEL-10074,2026-01,21.2,234,0.5,3,398.36,4,0
TEL-10074,2026-02,23.23,378,3.1,7,266.16,1,0
TEL-10074,2026-03,18.02,510,0.1,11,394.71,4,0
TEL-10074,2026-04,13.67,413,0.5,6,282.48,3,0
TEL-10074,2026-05,24.79,333,1.5,7,384.21,1,0
TEL-10074,2026-06,14.86,543,0.6,8,331.68,1,0
TEL-10075,2026-01,60.26,151,1,7,435.21,4,0
TEL-10075,2026-02,49.51,292,2.8,13,588.63,4,0
TEL-10075,2026-03,34.14,119,0.3,9,494.32,2,0
TEL-10075,2026-04,41.75,107,0.2,9,497.3,1,0
TEL-10075,2026-05,32.38,249,0.4,11,496.07,4,0
TEL-10075,2026-06,55.29,206,1.1,7,562.76,2,0
TEL-10076,2026-01,3.39,110,13.5,2,585.7,4,0
TEL-10076,2026-02,3.3,114,22.4,7,605.45,2,0
TEL-10076,2026-03,4.86,115,2.4,3,508.93,2,0
TEL-10076,2026-04,2,145,1.1,7,537.48,4,0
TEL-10076,2026-05,3.79,109,33.9,4,502.04,3,0
TEL-10076,2026-06,4.63,88,9.4,4,524.8,3,0
TEL-10077,2026-01,2.52,352,0.4,37,240.24,3,0
TEL-10077,2026-02,3.31,248,0.2,32,228.12,4,0
TEL-10077,2026-03,2.7,233,0.4,29,197.39,1,0
TEL-10077,2026-04,2.89,260,0.2,34,176.6,1,0
TEL-10077,2026-05,2.7,175,0.1,49,199.34,2,0
TEL-10077,2026-06,1.43,294,0.2,39,205.14,4,0
TEL-10078,2026-01,5.79,241,3.4,16,318.23,3,0
TEL-10078,2026-02,11.83,195,0.5,18,319.66,1,0
TEL-10078,2026-03,8.21,320,0.6,18,330.07,3,0
TEL-10078,2026-04,7.24,147,0.2,15,337.9,2,0
TEL-10078,2026-05,4.36,247,0.2,12,374.69,2,0
TEL-10078,2026-06,5.47,229,0.3,12,298.17,3,0
TEL-10079,2026-01,22.48,83,0.2,9,364.08,2,0
TEL-10079,2026-02,14.22,85,0.7,4,323.45,2,0
TEL-10079,2026-03,28.07,136,0.1,6,326.18,4,0
TEL-10079,2026-04,37.56,112,1.7,5,351.52,2,0
TEL-10079,2026-05,22.66,123,2.4,5,307.52,4,0
TEL-10079,2026-06,36.28,117,0.3,9,326.77,1,0
TEL-10080,2026-01,20.99,189,0.3,14,357.85,3,0
TEL-10080,2026-02,25.42,271,0.4,15,406.43,4,0
TEL-10080,2026-03,16.93,483,1.3,20,326.49,2,0
TEL-10080,2026-04,27.96,382,0.4,16,375.6,4,0
TEL-10080,2026-05,27.29,366,0.5,21,270.34,4,0
TEL-10080,2026-06,22.27,211,0.3,19,415.03,3,0
TEL-10081,2026-01,24,242,2.2,7,606.84,3,0
TEL-10081,2026-02,23.33,160,1.1,8,549.11,4,0
TEL-10081,2026-03,19.34,278,1,8,652.1,4,0
TEL-10081,2026-04,25.27,175,3.7,6,537.35,2,0
TEL-10081,2026-05,22.94,138,0.6,3,480.68,1,0
TEL-10081,2026-06,22.9,165,0.7,10,581.12,2,0
TEL-10082,2026-01,16.73,244,1.2,17,311.55,1,0
TEL-10082,2026-02,12.68,283,0.3,19,336.19,4,0
TEL-10082,2026-03,18.57,326,0.4,19,301.11,2,0
TEL-10082,2026-04,7.25,251,2.2,22,394.45,1,0
TEL-10082,2026-05,19.93,284,0.5,19,384.96,4,0
TEL-10082,2026-06,21,456,0.9,14,360.03,2,0
TEL-10083,2026-01,11.42,340,2.4,24,568.48,4,0
TEL-10083,2026-02,14.55,297,13.7,15,517.12,2,0
TEL-10083,2026-03,9.99,298,1.9,17,572.86,4,0
TEL-10083,2026-04,11.23,400,4.7,22,581.42,4,0
TEL-10083,2026-05,11.2,362,6.4,28,551.15,2,0
TEL-10083,2026-06,14.24,456,4.5,17,491.68,4,0
TEL-10084,2026-01,4.21,256,1.2,8,219.35,1,0
TEL-10084,2026-02,2.37,206,0.1,8,244.26,3,0
TEL-10084,2026-03,3.67,85,2.7,5,263.42,2,0
TEL-10084,2026-04,3.55,170,1.2,4,204.62,4,0
TEL-10084,2026-05,4.15,129,0.3,11,250.77,4,0
TEL-10084,2026-06,3.12,143,1,6,249.79,3,0
TEL-10085,2026-01,1.77,1210,0.6,19,240.99,1,0
TEL-10085,2026-02,0.78,778,0.8,21,242.98,1,0
TEL-10085,2026-03,1.56,999,1.8,27,229.87,2,0
TEL-10085,2026-04,1.8,586,0,26,270.33,2,0
TEL-10085,2026-05,1.32,1148,0.2,11,295.89,3,0
TEL-10085,2026-06,1.11,665,2.1,19,202.91,3,0
TEL-10086,2026-01,7.07,93,1.7,9,200.22,2,0
TEL-10086,2026-02,3.08,66,1,10,177.35,4,0
TEL-10086,2026-03,5.08,119,0.5,9,176.74,1,0
TEL-10086,2026-04,5.58,177,0.2,6,202.57,2,0
TEL-10086,2026-05,4.65,128,0.1,9,172.55,2,0
TEL-10086,2026-06,3,73,1.1,7,175.44,1,0
TEL-10087,2026-01,8.5,332,1.6,12,250.96,1,0
TEL-10087,2026-02,7.72,349,0.5,8,220.02,1,0
TEL-10087,2026-03,7.84,342,2.7,11,264.09,1,0
TEL-10087,2026-04,9.2,434,0.6,13,221.75,1,0
TEL-10087,2026-05,8.24,389,0.8,13,234.65,1,0
TEL-10087,2026-06,6.62,338,0.5,18,239.75,3,0
TEL-10088,2026-01,1.49,277,0,29,227.17,4,0
TEL-10088,2026-02,2.59,226,1.8,36,196.7,4,0
TEL-10088,2026-03,1.41,228,0.1,38,205.2,1,0
TEL-10088,2026-04,2.58,225,0.1,19,175.27,4,0
TEL-10088,2026-05,1.95,196,2.3,31,220.4,3,0
TEL-10088,2026-06,2.22,308,1.1,41,231.43,4,0
TEL-10089,2026-01,2.67,553,0.4,29,263.15,3,0
TEL-10089,2026-02,2.53,369,1,32,324.08,1,0
TEL-10089,2026-03,2.8,531,0,27,329.96,4,0
TEL-10089,2026-04,2.85,497,0,20,325.75,2,0
TEL-10089,2026-05,2.84,491,3,37,301.14,3,0
TEL-10089,2026-06,2.84,425,0.3,21,336.42,1,0
TEL-10090,2026-01,50.97,161,36.1,3,803,2,0
TEL-10090,2026-02,54.52,181,13.5,4,843.04,2,0
TEL-10090,2026-03,49.3,246,87.6,6,670.43,3,0
TEL-10090,2026-04,36.03,177,19.8,7,787.42,1,0
TEL-10090,2026-05,69.86,194,18.8,2,803.18,3,0
TEL-10090,2026-06,63.63,225,5,3,665.83,3,0
TEL-10091,2026-01,26.67,180,0.1,5,341.01,2,0
TEL-10091,2026-02,42.4,285,1.1,10,320.76,4,0
TEL-10091,2026-03,22.44,176,0.5,5,366.07,2,0
TEL-10091,2026-04,25.79,267,0.2,10,321.58,3,0
TEL-10091,2026-05,35.91,129,0.4,9,457.82,4,0
TEL-10091,2026-06,17.26,163,0.3,5,418.57,4,0
TEL-10092,2026-01,5,143,1.4,4,237.55,2,0
TEL-10092,2026-02,4.99,112,0.9,12,257.28,1,0
TEL-10092,2026-03,3.13,148,0.8,11,222.41,2,0
TEL-10092,2026-04,3.79,116,0.5,8,222.48,3,0
TEL-10092,2026-05,5.68,128,0.3,9,259.97,3,0
TEL-10092,2026-06,3.55,145,0,9,203.14,3,0
TEL-10093,2026-01,2.06,678,0.7,38,457.72,4,0
TEL-10093,2026-02,1.96,552,0.3,25,422.98,1,0
TEL-10093,2026-03,2.35,718,1.2,40,378.79,3,0
TEL-10093,2026-04,1.34,593,1.9,40,356.7,2,0
TEL-10093,2026-05,1.3,468,0.4,37,390.21,4,0
TEL-10093,2026-06,1.75,449,0.6,34,439.5,4,0
TEL-10094,2026-01,14.01,233,0.2,21,446.19,1,0
TEL-10094,2026-02,13.99,379,1.5,23,364.49,2,0
TEL-10094,2026-03,12.73,383,0.3,21,475.16,3,0
TEL-10094,2026-04,19.67,283,1.1,14,416.78,3,0
TEL-10094,2026-05,12.36,283,0.8,15,505.2,3,0
TEL-10094,2026-06,21.27,377,0,14,475.2,3,0
TEL-10095,2026-01,2.65,278,2.1,9,151.91,1,0
TEL-10095,2026-02,3.01,303,0.1,14,182.97,2,0
TEL-10095,2026-03,3.25,218,0.3,10,161.1,3,0
TEL-10095,2026-04,3.29,183,0.1,8,167.1,4,0
TEL-10095,2026-05,2.42,250,1.1,4,187.99,4,0
TEL-10095,2026-06,1.73,278,0.6,7,164.13,3,0
TEL-10096,2026-01,30.38,359,0.5,19,800.99,3,0
TEL-10096,2026-02,25.97,313,0.8,19,682.62,1,0
TEL-10096,2026-03,25.5,326,0.6,16,731.28,4,0
TEL-10096,2026-04,38.8,166,0.7,13,600.11,4,0
TEL-10096,2026-05,27.49,534,1.9,25,589.66,3,0
TEL-10096,2026-06,31.98,461,0.1,16,590.58,2,0
TEL-10097,2026-01,9.85,255,0.3,22,222.51,4,0
TEL-10097,2026-02,15.72,343,0.4,16,278.25,4,0
TEL-10097,2026-03,14.34,206,0.9,22,259.05,2,0
TEL-10097,2026-04,15.54,321,0,10,245.94,1,0
TEL-10097,2026-05,12.44,395,0.1,14,265.1,3,0
TEL-10097,2026-06,11.69,290,0.5,9,256.24,4,0
TEL-10098,2026-01,13.52,423,3,25,446.98,2,0
TEL-10098,2026-02,16.42,433,14.3,21,450.13,4,0
TEL-10098,2026-03,13.41,482,11.9,22,447.73,2,0
TEL-10098,2026-04,20.13,450,8.2,19,513.79,1,0
TEL-10098,2026-05,21.92,452,14.4,18,439.19,4,0
TEL-10098,2026-06,19,378,12.2,16,454.2,4,0
TEL-10099,2026-01,22.57,295,0.4,2,438.15,4,0
TEL-10099,2026-02,30.51,219,0.5,5,386.44,1,0
TEL-10099,2026-03,22.99,245,0.4,4,412.84,4,0
TEL-10099,2026-04,17.86,256,0.1,4,337.75,1,0
TEL-10099,2026-05,20.79,215,1.4,8,418.55,3,0
TEL-10099,2026-06,15.88,243,1.3,2,411.61,1,0
TEL-10100,2026-01,16.54,290,69.6,21,415.28,1,0
TEL-10100,2026-02,18.37,303,17.2,15,468.31,1,0
TEL-10100,2026-03,14.69,319,11.1,22,356.12,1,0
TEL-10100,2026-04,15.38,351,16.3,14,453.03,1,0
TEL-10100,2026-05,16.04,296,19.2,21,419.98,3,0
TEL-10100,2026-06,16.03,160,12.2,14,326.34,3,0
TEL-10101,2026-01,1.16,578,0.6,33,210.99,2,0
TEL-10101,2026-02,1.19,606,2.4,34,213.65,1,0
TEL-10101,2026-03,1.09,894,0.3,35,179.27,1,0
TEL-10101,2026-04,1.52,674,0.6,39,175.62,2,0
TEL-10101,2026-05,1.19,735,1.2,39,194.61,4,0
TEL-10101,2026-06,1.54,721,0.6,37,187.29,3,0
TEL-10102,2026-01,21.4,206,0.4,13,232.82,2,0
TEL-10102,2026-02,27.32,242,0.2,18,321.47,4,0
TEL-10102,2026-03,24.09,318,0.2,16,252.24,4,0
TEL-10102,2026-04,21.71,300,0.2,13,256.4,2,0
TEL-10102,2026-05,20.12,386,0.5,15,297.54,2,0
TEL-10102,2026-06,19.64,277,0.8,16,241.19,4,0
TEL-10103,2026-01,3.66,125,0.4,14,330.18,1,0
TEL-10103,2026-02,3.71,155,1.3,10,256.8,3,0
TEL-10103,2026-03,4.3,172,0.2,9,224.76,4,0
TEL-10103,2026-04,3.31,100,0.1,15,270.12,4,0
TEL-10103,2026-05,2.21,194,2.2,13,299.21,1,0
TEL-10103,2026-06,2.44,117,0.4,9,285.32,2,0
TEL-10104,2026-01,3.9,236,0.2,15,406.92,2,0
TEL-10104,2026-02,3.27,121,0.6,7,314.79,1,0
TEL-10104,2026-03,3.52,136,0.3,4,332.45,4,0
TEL-10104,2026-04,4.29,121,0.5,11,360.93,2,0
TEL-10104,2026-05,5.58,119,0,9,324.37,2,0
TEL-10104,2026-06,3.56,206,1.7,18,291.16,2,0
TEL-10105,2026-01,19.14,138,0.6,8,539.91,3,0
TEL-10105,2026-02,25.33,153,1,5,572.14,1,0
TEL-10105,2026-03,26.56,205,0.4,9,540.07,2,0
TEL-10105,2026-04,28.74,143,1,6,484.83,2,0
TEL-10105,2026-05,25.21,137,0.7,6,575.45,3,0
TEL-10105,2026-06,31.26,102,0.9,11,551.27,4,0
TEL-10106,2026-01,43.59,125,1.8,4,580.56,3,0
TEL-10106,2026-02,43.45,150,1.6,4,526.39,1,0
TEL-10106,2026-03,44.72,121,0.7,8,530.76,3,0
TEL-10106,2026-04,46.78,116,0.5,5,544.08,2,0
TEL-10106,2026-05,52.04,139,0.2,4,564.95,3,0
TEL-10106,2026-06,34.84,113,0.6,9,582.83,1,0
TEL-10107,2026-01,4.24,128,0.1,13,343.33,4,0
TEL-10107,2026-02,4.8,91,0.3,14,339.5,4,0
TEL-10107,2026-03,4.59,109,0,15,293.61,3,0
TEL-10107,2026-04,3.8,121,0.3,11,298.58,3,0
TEL-10107,2026-05,5.35,81,0.3,21,376.58,2,0
TEL-10107,2026-06,5.81,49,0.3,7,332.16,4,0
TEL-10108,2026-01,41.68,134,0.4,1,465.13,3,0
TEL-10108,2026-02,43.6,143,0.5,7,322.34,1,0
TEL-10108,2026-03,43.41,111,0.3,4,440.52,4,0
TEL-10108,2026-04,22.85,78,0.2,2,466.01,3,0
TEL-10108,2026-05,34.32,125,0.4,3,471.42,3,0
TEL-10108,2026-06,28.27,152,0.7,1,487.98,2,0
TEL-10109,2026-01,5.77,97,1.1,6,336.91,3,0
TEL-10109,2026-02,6.46,94,0.7,4,286.53,1,0
TEL-10109,2026-03,8.54,112,2.3,6,283,1,0
TEL-10109,2026-04,5.1,102,1.7,8,369.81,4,0
TEL-10109,2026-05,5.58,169,0,8,337.72,2,0
TEL-10109,2026-06,5.47,79,0.2,3,330.33,2,0
TEL-10110,2026-01,2.08,50,0.4,3,254.56,3,0
TEL-10110,2026-02,1.98,101,0.3,6,258.61,4,0
TEL-10110,2026-03,3,131,0.9,4,282.45,3,0
TEL-10110,2026-04,3.28,85,0.3,0,261.57,4,0
TEL-10110,2026-05,2.35,151,0.3,3,250.39,4,0
TEL-10110,2026-06,3.38,148,0.1,4,283.83,3,0
TEL-10111,2026-01,1.79,3,0.3,18,90.79,3,0
TEL-10111,2026-02,1.01,4,0.1,6,78.7,1,0
TEL-10111,2026-03,1.46,6,1.4,13,85.5,4,0
TEL-10111,2026-04,2.12,6,2.2,9,74.9,4,0
TEL-10111,2026-05,2.11,4,0.5,4,77.37,4,0
TEL-10111,2026-06,2.53,5,0.6,6,86.05,3,0
TEL-10112,2026-01,2.28,340,0.2,17,392.66,4,0
TEL-10112,2026-02,2.06,286,1.5,27,380.8,3,0
TEL-10112,2026-03,3.11,476,0.7,22,403.21,2,0
TEL-10112,2026-04,2.14,311,0.2,34,471.15,3,0
TEL-10112,2026-05,3.45,447,0.8,38,401.36,2,0
TEL-10112,2026-06,2.18,387,1,24,350.49,1,0
TEL-10113,2026-01,3.36,125,0.7,14,299.07,1,0
TEL-10113,2026-02,3.82,119,0.1,14,322.02,4,0
TEL-10113,2026-03,6.01,141,1.7,14,294.66,1,0
TEL-10113,2026-04,3.73,108,0.1,15,254.78,1,0
TEL-10113,2026-05,3.74,128,3,20,285.52,3,0
TEL-10113,2026-06,4.53,127,2.1,11,275.78,1,0
TEL-10114,2026-01,20.86,87,0.1,8,574.8,2,0
TEL-10114,2026-02,41.84,155,0.7,6,559.91,4,0
TEL-10114,2026-03,41.4,178,1.8,6,430.23,1,0
TEL-10114,2026-04,28.92,105,0.1,2,583.47,1,0
TEL-10114,2026-05,30.4,105,2,6,615.98,4,0
TEL-10114,2026-06,31.88,227,0.2,7,634.11,2,0
TEL-10115,2026-01,10.54,600,0.5,19,296.29,2,0
TEL-10115,2026-02,15.11,359,0.1,16,277.22,4,0
TEL-10115,2026-03,11.97,394,0.1,7,303.8,2,0
TEL-10115,2026-04,13.78,393,0.5,14,343.23,1,0
TEL-10115,2026-05,13.02,402,3.1,13,320.79,4,0
TEL-10115,2026-06,17.77,311,0,20,311.12,1,0
TEL-10116,2026-01,9,346,0.7,9,301.97,3,0
TEL-10116,2026-02,6.81,404,0,10,341.19,3,0
TEL-10116,2026-03,6.99,432,0.4,11,338.45,3,0
TEL-10116,2026-04,5.5,615,0.3,6,350.55,3,0
TEL-10116,2026-05,7.34,446,2.6,13,350.16,2,0
TEL-10116,2026-06,7.32,688,0.7,4,356.87,4,0
TEL-10117,2026-01,2.94,247,1.1,37,214.33,4,0
TEL-10117,2026-02,2.62,402,0.5,44,167.29,4,0
TEL-10117,2026-03,3.49,590,0.4,42,224.76,3,0
TEL-10117,2026-04,3.75,380,1.1,35,208.25,3,0
TEL-10117,2026-05,4.16,457,1.5,41,229.1,2,0
TEL-10117,2026-06,3.21,444,0.8,41,240.48,4,0
TEL-10118,2026-01,2.02,849,0.4,40,228,2,0
TEL-10118,2026-02,2.94,887,0.6,27,213.82,1,0
TEL-10118,2026-03,2.73,562,1.7,26,230.45,1,0
TEL-10118,2026-04,4.16,758,1.4,28,218.87,3,0
TEL-10118,2026-05,2.75,1000,0.5,26,208.57,1,0
TEL-10118,2026-06,2.39,748,0,32,201.37,2,0
TEL-10119,2026-01,8,256,6.5,7,523.88,4,0
TEL-10119,2026-02,5.85,121,15.9,17,546.22,3,0
TEL-10119,2026-03,7.89,243,3.7,20,433.19,2,0
TEL-10119,2026-04,5.35,117,24.9,10,590.35,1,0
TEL-10119,2026-05,4.44,225,15.7,17,455.3,1,0
TEL-10119,2026-06,6.88,242,1,13,512.38,3,0
TEL-10120,2026-01,3.05,88,0.1,17,159.17,2,0
TEL-10120,2026-02,3.48,88,0.1,16,165.11,1,0
TEL-10120,2026-03,3.93,43,0.1,8,153.87,1,0
TEL-10120,2026-04,4.7,73,0.4,17,178.4,1,0
TEL-10120,2026-05,2.91,77,1.3,14,151.26,3,0
TEL-10120,2026-06,2.87,71,0.6,6,194.05,4,0
TEL-10121,2026-01,4.75,163,0.1,10,262.55,4,0
TEL-10121,2026-02,3.04,164,0.1,8,318.14,2,0
TEL-10121,2026-03,4.4,187,0.5,4,275.53,3,0
TEL-10121,2026-04,3.82,172,0.4,9,285.02,4,0
TEL-10121,2026-05,4.3,262,0.5,9,307.07,2,0
TEL-10121,2026-06,4.68,193,0.7,11,279.85,4,0
TEL-10122,2026-01,5.38,151,0.4,14,275.94,4,0
TEL-10122,2026-02,3.48,252,0.8,9,294.02,4,0
TEL-10122,2026-03,3.33,178,1.9,12,345.56,4,0
TEL-10122,2026-04,4.7,182,0.1,10,311.54,3,0
TEL-10122,2026-05,3.59,198,0.4,7,319.72,2,0
TEL-10122,2026-06,5.93,126,2.1,8,293.89,4,0
TEL-10123,2026-01,16.46,384,0.1,14,429.95,2,0
TEL-10123,2026-02,18.27,279,2.6,14,428.24,2,0
TEL-10123,2026-03,20.11,386,1.4,11,450.41,2,0
TEL-10123,2026-04,15.32,497,0.6,15,366.56,1,0
TEL-10123,2026-05,13.41,422,4.1,11,517.54,2,0
TEL-10123,2026-06,11.96,406,0.2,15,374.4,3,0
TEL-10124,2026-01,28.41,298,0.9,0,354.79,2,0
TEL-10124,2026-02,23.12,418,0.5,5,457.26,4,0
TEL-10124,2026-03,31.58,371,0.5,5,446.56,3,0
TEL-10124,2026-04,32.64,409,1.7,2,507.79,1,0
TEL-10124,2026-05,22.67,529,3.2,10,507.5,3,0
TEL-10124,2026-06,19.84,382,0.8,5,484.4,4,0
TEL-10125,2026-01,5.46,92,1.8,8,223.69,2,0
TEL-10125,2026-02,5.25,131,0.4,4,215.96,1,0
TEL-10125,2026-03,6.09,172,0.9,7,180.42,3,0
TEL-10125,2026-04,6.46,126,0.5,6,208.71,2,0
TEL-10125,2026-05,5.82,147,1.3,4,152.15,2,0
TEL-10125,2026-06,5.02,104,0,2,191.65,4,0
TEL-10126,2026-01,33.36,154,0.6,7,489.01,3,0
TEL-10126,2026-02,43.65,243,1.6,8,535.77,2,0
TEL-10126,2026-03,25.87,217,1.5,7,474.29,2,0
TEL-10126,2026-04,31.92,234,0.3,3,411.82,3,0
TEL-10126,2026-05,24.32,303,0.1,5,420.2,3,0
TEL-10126,2026-06,28.41,248,0,8,427.6,2,0
TEL-10127,2026-01,21.23,185,0.7,4,741.39,2,0
TEL-10127,2026-02,29.41,138,0.1,1,817.42,4,0
TEL-10127,2026-03,25.26,112,0.8,4,670.48,3,0
TEL-10127,2026-04,41.65,186,0.2,4,675.72,4,0
TEL-10127,2026-05,41.02,174,0.2,9,709.82,2,0
TEL-10127,2026-06,37.5,203,0.2,5,631.97,1,0
TEL-10128,2026-01,5.42,74,1.9,9,337.9,1,0
TEL-10128,2026-02,3.83,99,0.8,6,301.67,4,0
TEL-10128,2026-03,4.9,93,0.6,9,307.65,4,0
TEL-10128,2026-04,5.52,82,0.5,10,322.47,2,0
TEL-10128,2026-05,6.8,164,1.1,5,320.47,3,0
TEL-10128,2026-06,2.03,79,2.3,10,366.46,4,0
TEL-10129,2026-01,21.77,314,0.7,2,329.66,1,0
TEL-10129,2026-02,16.75,120,0.7,1,349.97,2,0
TEL-10129,2026-03,13.01,299,1.8,2,339.54,4,0
TEL-10129,2026-04,11.02,231,0.6,4,357.12,1,0
TEL-10129,2026-05,21.44,315,0.9,4,326.22,1,0
TEL-10129,2026-06,17.34,195,0.7,3,330.47,4,0
TEL-10130,2026-01,3.19,410,0.5,30,165.28,1,0
TEL-10130,2026-02,2.35,848,0.9,29,213.1,3,0
TEL-10130,2026-03,1.21,699,0.6,34,212.02,3,0
TEL-10130,2026-04,3.2,824,0.3,40,191.91,2,0
TEL-10130,2026-05,2.03,709,0.2,28,199.18,2,0
TEL-10130,2026-06,3.73,707,0.1,36,170.24,3,0
TEL-10131,2026-01,29.36,170,0.8,7,832.41,2,0
TEL-10131,2026-02,64.29,156,1.3,2,672.71,3,0
TEL-10131,2026-03,44.5,160,0.1,3,724.62,1,0
TEL-10131,2026-04,27.15,208,0.2,2,757.79,2,0
TEL-10131,2026-05,49.86,211,0.3,3,713.86,3,0
TEL-10131,2026-06,18.31,237,0.3,4,758.26,1,0
TEL-10132,2026-01,9.26,285,0.1,14,222.06,2,0
TEL-10132,2026-02,11.73,414,0.6,23,237.92,3,0
TEL-10132,2026-03,10.53,378,2.8,11,253.89,1,0
TEL-10132,2026-04,11.34,411,1.1,14,197.76,3,0
TEL-10132,2026-05,9.41,448,1.4,13,256.92,3,0
TEL-10132,2026-06,9.97,253,0.1,14,255.63,4,0
TEL-10133,2026-01,22.83,210,0.9,15,288.52,4,0
TEL-10133,2026-02,26.48,403,0.7,11,345.09,4,0
TEL-10133,2026-03,20.53,414,1.4,23,366.54,2,0
TEL-10133,2026-04,24.56,299,0.8,24,344.79,2,0
TEL-10133,2026-05,22.17,367,1.1,16,354.12,3,0
TEL-10133,2026-06,19.47,423,0.6,18,336.52,4,0
TEL-10134,2026-01,23.94,223,0.9,3,537.59,2,0
TEL-10134,2026-02,10.58,166,0.3,3,509.35,2,0
TEL-10134,2026-03,23.26,187,1.1,2,498.21,1,0
TEL-10134,2026-04,26.19,235,1.4,4,513.64,2,0
TEL-10134,2026-05,27.74,251,1.9,11,526.32,2,0
TEL-10134,2026-06,30.98,341,0.1,5,536.33,2,0
TEL-10135,2026-01,18.79,347,16.5,9,591.74,2,0
TEL-10135,2026-02,15.09,293,2.4,4,618.15,3,0
TEL-10135,2026-03,11.83,145,43.3,11,672.41,1,0
TEL-10135,2026-04,14.63,294,4.9,5,672.48,1,0
TEL-10135,2026-05,12.19,295,2.7,9,651.19,4,0
TEL-10135,2026-06,14.72,316,2.6,8,508.26,2,0
TEL-10136,2026-01,1.43,520,0.2,39,306.22,3,0
TEL-10136,2026-02,1.36,399,0.6,38,288.09,4,0
TEL-10136,2026-03,1.05,385,1.6,34,304.34,4,0
TEL-10136,2026-04,1.75,530,0.3,36,302.13,4,0
TEL-10136,2026-05,1.13,516,1.9,32,318.09,4,0
TEL-10136,2026-06,1.54,353,0.8,40,289.59,2,0
TEL-10137,2026-01,36.93,166,0,6,553.48,2,0
TEL-10137,2026-02,39.48,159,0.2,4,640.07,4,0
TEL-10137,2026-03,32.97,189,0.3,4,513.3,1,0
TEL-10137,2026-04,46.04,89,1,5,690.94,2,0
TEL-10137,2026-05,34.25,162,1.5,2,636.53,2,0
TEL-10137,2026-06,19.08,179,1.9,4,585.4,3,0
TEL-10138,2026-01,9.46,301,0.7,14,287.74,2,0
TEL-10138,2026-02,14.01,257,0.4,16,295.28,1,0
TEL-10138,2026-03,13.74,188,0,20,317.62,3,0
TEL-10138,2026-04,11.58,242,1.7,14,375.33,1,0
TEL-10138,2026-05,15.02,210,0.2,15,277.06,4,0
TEL-10138,2026-06,17.35,344,0.7,16,316.44,1,0
TEL-10139,2026-01,25.02,228,0.1,2,519.88,3,0
TEL-10139,2026-02,29.75,140,0.9,1,528.33,2,0
TEL-10139,2026-03,34.56,201,1,3,490.58,4,0
TEL-10139,2026-04,47.5,119,0.3,5,559.14,2,0
TEL-10139,2026-05,38.37,123,0.2,3,512.2,2,0
TEL-10139,2026-06,43.19,63,0.7,0,487.95,4,0
TEL-10140,2026-01,1.91,224,0.1,33,272.18,4,0
TEL-10140,2026-02,1.33,797,0.2,19,382.03,3,0
TEL-10140,2026-03,1.61,626,2.2,18,327.89,2,0
TEL-10140,2026-04,2.17,738,0.9,24,349.5,4,0
TEL-10140,2026-05,1.9,833,3,28,302.29,1,0
TEL-10140,2026-06,1.93,758,0.3,22,315.82,4,0
TEL-10141,2026-01,15.22,279,0.4,20,395.21,1,0
TEL-10141,2026-02,16.65,265,1.1,20,360.04,2,0
TEL-10141,2026-03,15.46,413,0.2,27,408.53,3,0
TEL-10141,2026-04,15.81,284,0.7,24,395.51,4,0
TEL-10141,2026-05,15.23,444,0.7,21,437.31,2,0
TEL-10141,2026-06,12.56,352,3.3,28,425.31,3,0
TEL-10142,2026-01,1.18,89,1.3,15,143.95,3,0
TEL-10142,2026-02,2.35,139,0.2,17,132.92,2,0
TEL-10142,2026-03,2.54,103,0.5,18,138.1,2,0
TEL-10142,2026-04,2.35,73,0.6,17,107.27,2,0
TEL-10142,2026-05,1.86,89,0.8,20,131.32,2,0
TEL-10142,2026-06,2.63,119,0.6,7,138.18,3,0
TEL-10143,2026-01,11.58,668,0.6,5,388.1,4,0
TEL-10143,2026-02,12.23,380,2.4,9,325.8,2,0
TEL-10143,2026-03,13.5,490,1.3,6,368.5,1,0
TEL-10143,2026-04,17.16,524,0.2,5,379.64,3,0
TEL-10143,2026-05,11.99,455,0.3,9,343.07,2,0
TEL-10143,2026-06,14.64,592,2.8,9,311.43,1,0
TEL-10144,2026-01,19.88,403,1.4,19,284.16,2,0
TEL-10144,2026-02,14.82,516,0.1,22,237.06,4,0
TEL-10144,2026-03,24.3,310,0.5,20,257.55,4,0
TEL-10144,2026-04,17.68,535,0.4,27,247.28,3,0
TEL-10144,2026-05,20.18,507,0.5,18,254.91,3,0
TEL-10144,2026-06,16.31,536,1.3,23,283.01,2,0
TEL-10145,2026-01,1.37,262,1.3,30,245.75,1,0
TEL-10145,2026-02,1.65,93,0.3,32,259.56,4,0
TEL-10145,2026-03,1.4,247,1.5,20,229.96,1,0
TEL-10145,2026-04,1.61,362,0.9,25,257.23,1,0
TEL-10145,2026-05,1.58,264,0.7,37,243.37,2,0
TEL-10145,2026-06,1.8,183,0.1,23,242.09,1,0
TEL-10146,2026-01,29.47,42,0.3,1,368.34,3,0
TEL-10146,2026-02,32.29,35,0.2,3,301.69,4,0
TEL-10146,2026-03,18.88,45,0.4,1,344.14,2,0
TEL-10146,2026-04,27.32,52,0.1,5,390.24,4,0
TEL-10146,2026-05,36.52,58,0.1,2,302.01,1,0
