customer_id,region,plan_type,contract_type,tenure_months,age,device_type,autopay_flag,intl_pack_flag,avg_monthly_gb,avg_voice_min,avg_sms,monthly_charges,total_charges,complaints_6m,avg_resolution_hours,dropped_call_rate,avg_data_speed_mbps,days_since_last_recharge,retention_call_flag,arpu,churn
TEL-10172,South,Prepaid,Monthly,10,28.0,Smartphone-Budget,0,1,23.0,353,14,530.15,6592.16,0,0.0,3.69,24.6,10,0,641.78,0
TEL-10173,South,Prepaid,Monthly,10,34.0,Smartphone-Budget,0,0,4.4,134,7,109.69,1007.11,0,0.0,0.06,14.0,4,1,99.57,1
TEL-10174,Central,Postpaid,Annual,13,29.0,Smartphone-Budget,1,0,3.3,179,5,240.14,3269.46,0,0.0,2.6,23.2,14,0,258.67,0
TEL-10175,East,Postpaid,Annual,47,33.0,Smartphone-Budget,1,0,19.7,414,17,454.43,21464.25,0,0.0,7.92,43.3,3,0,439.9,0
TEL-10176,Central,Prepaid,Monthly,12,20.0,Smartphone-Budget,0,0,11.9,236,3,237.71,2882.61,0,0.0,5.04,15.7,26,1,231.8,1
TEL-10177,South,Prepaid,Monthly,45,62.0,Feature,0,0,2.6,401,32,140.01,6678.97,0,0.0,1.7,30.7,10,0,140.82,0
TEL-10178,Central,Prepaid,Monthly,12,45.0,Smartphone-Premium,0,0,4.6,71,10,186.66,2143.47,1,19.2,3.73,26.4,6,0,177.3,0
TEL-10179,West,Postpaid,Two-Year,55,60.0,Feature,1,0,2.2,336,36,275.34,18809.0,0,0.0,2.12,21.4,15,0,342.42,0
TEL-10180,South,Postpaid,Annual,9,21.0,Smartphone-Premium,1,0,3.2,145,5,216.74,2135.92,0,0.0,1.81,15.3,24,0,229.67,0
TEL-10181,West,Postpaid,Two-Year,16,37.0,Smartphone-Budget,1,0,5.5,97,8,308.44,5086.44,2,62.2,4.28,16.1,19,0,336.73,1
TEL-10182,West,Postpaid,Monthly,15,33.0,Smartphone-Budget,1,0,6.8,145,6,327.5,4592.97,1,41.5,1.18,30.6,15,0,308.96,0
TEL-10183,South,Prepaid,Monthly,8,34.0,Smartphone-Budget,0,0,2.8,118,10,141.47,1041.5,0,0.0,0.81,28.6,8,1,122.72,1
TEL-10184,West,Postpaid,Monthly,70,31.0,Smartphone-Premium,0,1,12.0,350,17,548.07,39930.25,2,23.2,2.73,22.7,4,0,622.32,0
TEL-10185,West,Postpaid,Annual,16,58.0,Smartphone-Budget,0,0,17.4,321,15,454.1,8298.69,1,24.7,2.28,25.2,4,1,518.81,1
TEL-10186,South,Postpaid,Two-Year,22,,Smartphone-Premium,1,0,42.2,237,9,559.06,13016.16,2,10.6,2.92,29.1,1,0,595.2,0
TEL-10187,South,Postpaid,Annual,19,18.0,Smartphone-Budget,1,0,28.4,105,5,423.11,8508.92,0,0.0,1.56,26.2,13,0,426.87,0
TEL-10188,West,Postpaid,Monthly,16,29.0,Smartphone-Budget,1,0,17.9,349,12,431.71,6939.05,0,0.0,1.87,25.0,13,0,419.53,0
TEL-10189,East,Postpaid,Annual,7,43.0,Smartphone-Budget,0,0,4.5,152,6,354.02,2343.02,1,23.5,1.93,28.4,1,0,355.84,1
TEL-10190,East,Prepaid,Monthly,58,53.0,Feature,0,0,2.8,560,33,197.21,11910.37,0,0.0,2.04,28.9,25,0,220.06,0
TEL-10191,North,Prepaid,Monthly,16,29.0,Smartphone-Premium,0,0,23.5,161,4,361.45,6962.59,0,0.0,0.38,28.9,9,0,426.17,0
TEL-10192,Central,Postpaid,Monthly,13,26.0,Smartphone-Premium,1,0,45.5,192,12,661.48,9481.0,0,0.0,4.6,16.7,5,0,691.68,0
TEL-10193,East,Postpaid,Annual,50,39.0,Smartphone-Budget,0,0,20.4,319,21,404.41,20701.0,2,21.2,4.61,31.1,5,0,410.53,0
TEL-10194,North,Prepaid,Monthly,20,31.0,Smartphone-Budget,0,0,31.4,325,11,436.41,8849.42,1,18.3,1.25,28.0,10,0,437.99,0
TEL-10195,North,Prepaid,Monthly,7,20.0,Smartphone-Budget,1,0,5.0,173,5,120.35,956.31,1,18.6,1.44,39.0,32,0,130.71,0
TEL-10196,East,Prepaid,Monthly,58,59.0,Smartphone-Budget,0,1,18.7,468,13,481.65,34258.11,0,0.0,2.62,34.9,48,0,585.31,0
TEL-10197,North,Postpaid,Monthly,8,36.0,Smartphone-Premium,0,0,2.8,182,9,248.85,3383.65,1,32.0,1.23,30.6,17,0,420.77,0
TEL-10198,North,Prepaid,Monthly,7,36.0,Smartphone-Budget,0,0,1.3,125,6,137.65,747.35,1,19.9,1.96,18.1,12,1,101.13,1
TEL-10199,Central,Prepaid,Monthly,47,50.0,Smartphone-Premium,0,0,10.9,237,13,164.08,8223.92,0,0.0,4.36,16.0,6,0,176.9,0
TEL-10200,North,Prepaid,Monthly,7,18.0,Smartphone-Premium,0,0,5.2,180,5,137.67,1018.76,1,22.9,0.63,18.3,16,0,150.88,0
TEL-10201,East,Prepaid,Monthly,6,22.0,Smartphone-Budget,0,1,4.3,167,9,348.8,2533.63,0,0.0,0.94,21.9,20,0,422.89,0
TEL-10202,South,Prepaid,Monthly,40,47.0,Smartphone-Budget,0,0,7.3,416,17,158.38,7034.98,1,29.5,2.86,37.6,15,0,168.83,0
TEL-10203,West,Postpaid,Monthly,51,31.0,Smartphone-Premium,1,1,25.6,484,14,643.02,39107.33,2,21.0,3.88,32.1,18,0,743.77,0
TEL-10204,North,Postpaid,Annual,30,32.0,Feature,1,0,15.3,379,13,371.79,14759.55,1,16.4,1.49,35.5,4,0,485.11,0
TEL-10205,North,Prepaid,Monthly,14,27.0,Smartphone-Budget,0,0,4.2,155,12,116.78,1599.52,0,0.0,3.12,6.3,18,0,121.29,0
TEL-10206,Central,Postpaid,Two-Year,10,37.0,Smartphone-Budget,1,0,5.1,178,11,256.95,2745.28,0,0.0,4.24,11.6,7,0,272.39,0
TEL-10207,East,Postpaid,Two-Year,11,26.0,Smartphone-Budget,1,0,4.3,174,7,283.11,3146.71,3,3.6,0.88,21.2,25,0,295.33,0
TEL-10208,North,Postpaid,Annual,16,42.0,Smartphone-Premium,1,0,21.3,224,5,404.91,7846.05,1,32.7,2.75,24.6,38,0,482.22,0
TEL-10209,South,Postpaid,Monthly,31,60.0,Smartphone-Budget,1,0,1.7,489,41,305.67,16985.04,1,5.2,3.22,20.7,4,1,551.81,0
TEL-10210,North,Postpaid,Two-Year,24,31.0,Smartphone-Premium,1,0,27.2,211,7,510.74,12148.03,0,0.0,1.74,37.9,6,0,513.55,0
TEL-10211,South,Prepaid,Annual,1,37.0,Smartphone-Budget,1,0,27.3,149,4,353.23,465.11,2,6.6,0.12,29.7,1,1,444.52,1
TEL-10212,East,Postpaid,Monthly,17,18.0,Smartphone-Premium,0,1,24.2,174,7,646.76,13579.27,2,31.2,0.95,30.9,45,1,817.3,1
TEL-10213,West,Prepaid,Monthly,23,29.0,Smartphone-Premium,0,0,17.4,225,3,220.97,6482.72,0,0.0,1.53,21.1,10,0,280.52,0
TEL-10214,North,Prepaid,Monthly,17,31.0,Smartphone-Premium,1,0,5.4,239,7,265.23,5510.04,0,0.0,2.63,36.4,26,0,319.93,0
TEL-10215,North,Prepaid,Monthly,62,52.0,Feature,0,0,1.1,593,40,137.09,8926.08,1,15.4,2.59,34.4,22,0,147.57,0
TEL-10216,North,Postpaid,Two-Year,2,27.0,Feature,0,0,4.1,61,5,199.1,470.4,2,61.3,2.54,17.5,3,1,223.64,1
TEL-10217,South,Prepaid,Monthly,56,40.0,Smartphone-Premium,0,0,19.9,297,11,262.77,16893.48,0,0.0,1.34,36.0,8,0,304.77,0
TEL-10218,Central,Postpaid,Annual,2,29.0,Smartphone-Budget,0,0,3.0,143,15,261.45,537.06,1,30.9,2.64,7.0,5,1,270.24,1
TEL-10219,South,Postpaid,Monthly,18,18.0,Smartphone-Premium,1,0,57.7,257,9,708.82,12515.76,0,0.0,3.08,17.1,5,1,704.12,1
TEL-10220,South,Postpaid,Annual,12,33.0,Smartphone-Budget,0,0,3.4,147,11,271.1,3797.77,1,32.9,0.5,31.3,20,0,299.46,0
TEL-10221,East,Prepaid,Monthly,1,23.0,Smartphone-Budget,1,0,4.1,149,6,163.92,160.65,1,6.8,3.18,17.1,9,1,169.99,1
TEL-10222,South,Postpaid,Two-Year,9,46.0,Smartphone-Premium,0,0,14.5,249,12,325.89,3613.91,3,42.7,3.79,11.2,8,0,391.33,0
TEL-10223,North,Prepaid,Monthly,30,38.0,Smartphone-Budget,0,0,25.1,405,11,331.96,13217.59,0,0.0,2.46,28.4,12,1,458.96,1
TEL-10224,West,Postpaid,Annual,1,49.0,Smartphone-Budget,0,0,1.1,387,37,281.73,329.83,2,45.9,2.07,29.8,18,0,332.81,0
TEL-10225,East,Prepaid,Monthly,20,70.0,Feature,0,0,1.1,410,41,177.15,4988.43,1,3.0,3.08,30.1,6,0,237.97,0
TEL-10226,South,Postpaid,Monthly,72,49.0,Smartphone-Budget,0,0,18.2,280,11,381.58,24328.35,1,23.5,0.98,17.8,16,0,350.54,0
TEL-10227,South,Prepaid,Monthly,10,31.0,Smartphone-Budget,0,0,56.6,187,3,688.17,6647.43,0,0.0,1.0,33.8,14,0,643.76,0
TEL-10228,North,Prepaid,Monthly,20,22.0,Smartphone-Premium,1,0,52.3,218,3,507.54,9676.92,1,17.0,4.7,36.0,21,0,526.16,1
TEL-10229,Central,Postpaid,Monthly,8,21.0,Smartphone-Budget,0,0,41.6,151,9,566.6,4671.45,0,0.0,3.9,9.1,11,0,570.47,0
TEL-10230,East,Prepaid,Monthly,34,55.0,Smartphone-Budget,1,0,1.2,468,34,187.33,5777.81,0,0.0,2.47,4.9,17,0,176.0,0
TEL-10231,North,Postpaid,Monthly,41,44.0,Feature,1,0,1.6,454,31,220.23,12738.41,2,17.5,0.49,31.3,47,1,297.89,0
TEL-10232,West,Prepaid,Monthly,33,50.0,Feature,1,0,2.7,179,32,118.6,6319.73,1,70.4,4.8,36.4,8,1,187.97,1
TEL-10233,East,Prepaid,Monthly,28,51.0,Feature,0,0,2.1,500,34,191.25,6869.4,0,0.0,5.0,36.6,13,0,243.25,0
TEL-10234,South,Postpaid,Annual,11,24.0,Smartphone-Budget,0,0,22.4,207,6,439.53,5152.05,0,0.0,3.04,26.0,13,1,465.96,0
TEL-10235,South,Prepaid,Monthly,4,24.0,Smartphone-Budget,0,0,5.0,109,7,85.9,1034.75,4,16.8,1.31,31.3,4,1,271.49,1
TEL-10236,North,Prepaid,Monthly,42,37.0,Smartphone-Budget,1,0,21.4,276,15,310.29,11694.71,1,32.0,2.77,17.1,5,0,285.5,0
TEL-10237,West,Postpaid,Two-Year,39,69.0,Smartphone-Budget,1,0,1.8,545,35,264.95,12049.22,0,0.0,2.04,24.9,9,0,318.42,0
TEL-10238,North,Postpaid,Annual,48,63.0,Smartphone-Budget,0,0,3.9,545,32,277.58,15639.94,3,37.3,9.66,29.9,17,0,370.51,0
TEL-10239,North,Prepaid,Monthly,12,36.0,Smartphone-Premium,0,0,23.2,153,3,283.24,4110.29,0,0.0,1.45,23.1,23,0,361.91,0
TEL-10240,North,Prepaid,Monthly,33,26.0,Smartphone-Budget,0,0,24.1,397,10,377.98,16780.81,2,34.4,4.45,28.1,5,1,494.03,1
TEL-10241,South,Prepaid,Annual,17,32.0,Smartphone-Premium,0,1,49.7,60,3,689.01,13033.53,1,4.7,5.16,14.0,8,0,728.35,0
TEL-10242,West,Postpaid,Monthly,60,78.0,Smartphone-Budget,1,0,1.6,413,39,217.13,13440.26,2,25.8,6.07,16.6,2,0,238.37,0
TEL-10243,West,Prepaid,Monthly,13,24.0,Smartphone-Premium,0,0,43.2,137,3,460.78,5741.5,1,67.2,2.93,24.2,3,0,446.25,1
TEL-10244,North,Prepaid,Monthly,16,18.0,Smartphone-Premium,0,0,2.5,136,13,124.69,2478.64,0,0.0,4.64,23.1,3,1,148.87,1
TEL-10245,West,Prepaid,Monthly,16,31.0,Smartphone-Premium,1,0,27.6,184,10,301.34,4961.18,0,0.0,4.34,28.0,6,0,301.25,0
TEL-10246,South,Postpaid,Annual,46,31.0,Smartphone-Budget,0,1,10.4,305,17,444.81,23848.96,0,0.0,3.15,31.0,12,0,531.63,0
TEL-10247,North,Prepaid,Monthly,8,27.0,Smartphone-Premium,0,0,5.4,159,14,159.14,1229.9,1,33.1,0.51,21.6,7,1,158.96,1
TEL-10248,South,Prepaid,Monthly,4,31.0,Smartphone-Premium,0,0,44.4,269,6,521.57,2281.93,1,8.5,2.73,34.3,7,1,565.86,1
TEL-10249,East,Postpaid,Two-Year,4,24.0,Smartphone-Budget,1,0,4.8,109,8,257.6,1275.35,1,9.4,1.93,30.5,9,0,310.54,0
TEL-10250,North,Postpaid,Monthly,72,35.0,Smartphone-Premium,0,0,18.5,213,16,411.16,32408.58,0,0.0,1.2,33.1,9,0,432.57,0
TEL-10251,South,Prepaid,Monthly,7,31.0,Smartphone-Budget,0,0,6.3,173,10,179.5,1375.59,1,,6.53,49.9,11,1,190.82,1
TEL-10252,North,Prepaid,Monthly,13,29.0,Smartphone-Premium,0,0,41.3,331,8,484.57,7674.71,0,0.0,1.22,17.3,15,0,598.68,0
TEL-10253,Central,Postpaid,Two-Year,14,27.0,Smartphone-Budget,1,0,4.4,179,18,257.17,4784.48,1,54.2,1.6,28.1,5,0,371.22,0
TEL-10254,South,Prepaid,Monthly,46,51.0,Feature,0,0,2.0,607,39,143.78,7475.52,0,0.0,5.0,34.6,13,0,167.5,0
TEL-10255,West,Postpaid,Annual,51,49.0,Feature,0,0,2.1,518,29,293.88,14522.1,2,13.0,3.66,24.7,5,0,273.39,0
TEL-10256,South,Prepaid,Monthly,39,44.0,Feature,0,1,1.2,369,35,337.1,13566.19,0,0.0,1.55,20.6,14,0,350.73,0
TEL-10257,North,Prepaid,Monthly,44,23.0,Smartphone-Premium,0,0,22.1,454,17,315.97,14331.57,1,20.1,3.28,30.9,3,1,319.13,1
TEL-10258,East,Prepaid,Monthly,10,39.0,Smartphone-Budget,0,0,34.8,129,5,454.23,4359.19,0,0.0,0.64,14.8,10,0,431.9,0
TEL-10259,East,Postpaid,Annual,25,18.0,Smartphone-Budget,1,0,31.5,173,5,516.13,13892.69,2,52.2,3.86,17.5,4,0,543.74,0
TEL-10260,South,Postpaid,Two-Year,71,49.0,Smartphone-Budget,1,0,11.9,355,10,416.61,29344.54,0,0.0,3.19,30.8,16,0,404.82,0
TEL-10261,West,Prepaid,Annual,10,29.0,Smartphone-Budget,0,0,2.5,144,8,79.0,802.32,0,0.0,3.69,26.4,11,0,78.29,0
TEL-10262,West,Prepaid,Monthly,20,,Smartphone-Budget,1,0,26.6,229,5,364.98,8231.14,0,0.0,2.07,21.3,5,0,424.78,0
TEL-10263,North,Prepaid,Monthly,16,23.0,Smartphone-Premium,0,0,37.7,171,8,445.43,8438.25,0,0.0,1.87,32.8,5,0,495.14,0
TEL-10264,East,Prepaid,Monthly,62,46.0,Smartphone-Budget,0,0,1.4,360,39,146.04,12997.94,2,46.3,5.02,26.7,34,0,218.07,0
TEL-10265,East,Prepaid,Monthly,28,38.0,Smartphone-Budget,0,0,14.1,209,10,209.72,6461.82,1,56.8,2.14,22.7,7,0,231.6,0
TEL-10266,Central,Prepaid,Monthly,27,42.0,Smartphone-Budget,0,0,12.8,253,15,260.08,7285.88,2,13.3,3.67,,15,0,274.6,0
TEL-10267,West,Prepaid,Monthly,10,31.0,Smartphone-Premium,0,0,36.4,154,3,394.37,4465.21,0,0.0,3.03,18.5,17,0,426.34,0
TEL-10268,East,Postpaid,Monthly,5,58.0,Smartphone-Budget,1,0,2.1,156,29,293.11,1401.82,0,0.0,0.78,15.7,8,0,283.91,0
TEL-10269,West,Prepaid,Monthly,46,61.0,Feature,0,0,3.2,549,29,124.12,4646.28,1,43.5,3.71,31.4,13,1,107.08,1
TEL-10270,Central,Prepaid,Monthly,7,32.0,Smartphone-Budget,0,0,17.1,186,7,310.58,2033.41,0,0.0,0.89,19.9,6,1,288.15,1
TEL-10271,North,Postpaid,Monthly,37,47.0,Smartphone-Budget,1,0,2.6,572,41,319.87,11412.07,0,0.0,2.2,38.8,15,0,302.03,0
TEL-10272,East,Postpaid,Annual,65,58.0,Smartphone-Budget,1,0,3.4,447,43,292.05,20224.42,1,40.3,3.21,26.0,24,0,317.12,0
TEL-10273,North,Postpaid,Monthly,11,49.0,Smartphone-Budget,0,1,18.4,338,11,572.44,7772.26,1,19.5,1.73,33.1,10,1,656.03,1
TEL-10274,North,Prepaid,Monthly,35,45.0,Smartphone-Premium,0,0,23.9,292,19,281.29,10869.23,0,0.0,0.81,16.4,14,0,308.07,0
TEL-10275,West,Postpaid,Monthly,68,43.0,Smartphone-Budget,1,0,11.1,399,12,368.78,26452.67,0,0.0,1.83,38.1,13,0,398.34,0
TEL-10276,North,Postpaid,Annual,37,38.0,Smartphone-Budget,1,1,21.2,228,15,594.12,25569.92,1,5.5,2.49,44.4,8,0,666.84,0
TEL-10277,West,Postpaid,Monthly,66,47.0,Feature,0,0,2.3,619,29,331.76,27129.54,0,0.0,1.09,17.0,17,0,406.2,0
TEL-10278,Central,Prepaid,Monthly,16,38.0,Smartphone-Premium,0,0,26.9,238,5,389.95,7432.36,0,,1.4,23.0,25,1,465.43,1
TEL-10279,North,Postpaid,Two-Year,3,40.0,Smartphone-Budget,1,1,2.8,193,10,413.91,1924.32,1,11.1,1.93,16.4,3,0,618.59,0
TEL-10280,Central,Prepaid,Monthly,14,50.0,Smartphone-Budget,0,0,11.0,447,18,235.89,3221.66,0,0.0,3.81,12.3,4,1,242.02,0
TEL-10281,West,Prepaid,Monthly,56,45.0,Smartphone-Budget,0,0,25.5,340,16,329.15,20208.82,0,0.0,6.58,26.6,10,0,357.27,0
TEL-10282,East,Postpaid,Annual,7,34.0,Smartphone-Premium,0,0,2.8,193,9,284.94,2082.33,0,0.0,7.49,34.9,14,0,314.8,0
TEL-10283,South,Postpaid,Monthly,6,24.0,Smartphone-Budget,0,0,3.5,141,10,304.77,1799.49,2,16.3,4.17,,19,1,304.94,1
TEL-10284,South,Postpaid,Monthly,14,29.0,Smartphone-Budget,1,0,31.0,110,5,489.58,7410.84,2,5.6,1.06,25.2,12,0,511.94,0
TEL-10285,North,Postpaid,Monthly,52,54.0,Feature,0,0,2.8,774,28,328.67,17988.41,0,0.0,2.91,42.3,10,0,335.06,0
TEL-10286,East,Prepaid,Monthly,24,34.0,Smartphone-Budget,0,0,41.8,164,3,538.31,13339.11,1,12.6,3.74,35.0,15,0,513.59,0
TEL-10287,Central,Postpaid,Annual,10,37.0,Smartphone-Premium,1,0,2.8,209,8,248.17,2432.97,0,0.0,1.66,11.6,6,0,242.9,0
TEL-10288,North,Prepaid,Monthly,12,27.0,Smartphone-Budget,0,1,4.2,159,8,249.16,3301.98,0,0.0,1.86,36.6,14,1,262.6,1
TEL-10289,East,Postpaid,Two-Year,30,46.0,Smartphone-Budget,0,0,15.2,450,14,390.99,12701.44,0,0.0,7.04,22.5,15,0,423.26,0
TEL-10290,East,Prepaid,Monthly,22,55.0,Smartphone-Budget,1,0,2.7,466,24,204.02,4762.48,1,14.9,8.14,39.4,28,0,220.36,0
TEL-10291,South,Postpaid,Monthly,19,26.0,Smartphone-Budget,1,1,24.8,232,8,625.4,12781.18,0,0.0,5.56,36.6,3,0,627.98,0
TEL-10292,Central,Prepaid,Monthly,56,42.0,Smartphone-Budget,0,0,21.8,242,14,332.89,19875.7,2,10.1,3.97,22.1,10,0,370.39,0
TEL-10293,West,Prepaid,Monthly,16,25.0,Smartphone-Budget,0,0,9.7,369,10,180.15,2935.97,2,11.3,2.02,32.9,29,0,175.37,0
TEL-10294,South,Prepaid,Monthly,13,26.0,Smartphone-Premium,0,0,44.0,189,1,453.04,5949.64,1,34.2,0.32,18.5,11,0,477.54,0
TEL-10295,South,Prepaid,Monthly,72,51.0,Feature,1,0,2.0,362,25,196.76,18569.13,3,26.8,7.34,26.5,17,1,262.86,1
TEL-10296,North,Prepaid,Monthly,14,18.0,Smartphone-Budget,0,0,2.9,188,8,173.24,3245.36,0,0.0,6.15,24.0,29,1,224.27,1
TEL-10297,North,Prepaid,Monthly,4,28.0,Smartphone-Budget,0,0,2.1,67,11,122.58,727.73,2,13.7,3.26,28.8,6,0,178.76,0
TEL-10298,East,Prepaid,Monthly,5,18.0,Smartphone-Budget,1,0,3.0,90,6,174.61,1068.06,0,0.0,5.87,39.4,8,0,223.32,0
TEL-10299,North,Postpaid,Annual,9,29.0,Smartphone-Premium,0,0,2.1,189,8,281.05,2352.3,1,28.5,2.42,22.5,1,0,256.91,0
TEL-10300,West,Prepaid,Monthly,72,42.0,Smartphone-Premium,1,1,16.8,301,16,437.88,38782.03,2,16.3,4.35,40.7,4,0,539.66,0
TEL-10301,East,Prepaid,Monthly,16,29.0,Smartphone-Premium,0,0,10.5,358,17,207.13,3083.01,1,31.1,2.07,25.2,29,0,197.4,0
TEL-10302,Central,Prepaid,Monthly,41,29.0,Smartphone-Budget,0,0,22.8,283,16,357.53,14605.22,0,0.0,3.5,24.3,15,0,363.36,0
TEL-10303,South,Prepaid,Annual,26,52.0,Smartphone-Premium,0,0,16.7,447,18,271.04,7721.69,0,0.0,6.32,28.3,1,0,285.11,0
TEL-10304,North,Prepaid,Monthly,32,63.0,Smartphone-Budget,0,1,3.3,398,36,269.41,11747.53,0,,1.65,31.2,27,0,358.72,0
TEL-10305,West,Prepaid,Monthly,9,24.0,Smartphone-Premium,0,0,3.7,136,11,201.21,2697.15,2,70.1,1.74,22.5,12,1,287.97,1
TEL-10306,East,Prepaid,Annual,9,18.0,Feature,1,0,2.4,156,10,109.53,1132.29,0,0.0,1.02,15.7,6,0,125.03,0
TEL-10307,East,Prepaid,Monthly,59,56.0,Smartphone-Budget,1,0,15.1,379,26,226.06,15204.4,2,53.6,1.73,14.5,12,1,263.75,1
TEL-10308,South,Prepaid,Monthly,17,26.0,Smartphone-Budget,1,0,5.0,93,10,129.94,3042.48,2,40.0,1.81,30.1,13,1,174.1,1
TEL-10309,South,Prepaid,Monthly,17,31.0,Smartphone-Budget,0,0,35.3,181,5,485.11,8375.26,0,0.0,2.63,37.7,26,0,502.44,0
TEL-10310,South,Postpaid,Annual,16,18.0,Smartphone-Premium,1,0,5.2,197,7,321.0,5063.96,0,0.0,2.25,18.8,7,0,311.84,0
TEL-10311,South,Prepaid,Monthly,1,62.0,Feature,0,0,2.0,509,38,205.15,257.69,0,0.0,7.74,18.1,2,0,241.47,1
TEL-10312,North,Prepaid,Monthly,9,18.0,Smartphone-Budget,1,0,54.1,163,5,583.74,5221.12,0,0.0,1.01,37.5,32,0,599.0,0
TEL-10313,West,Postpaid,Two-Year,1,48.0,Smartphone-Budget,0,1,3.5,412,36,427.81,482.79,1,18.4,3.66,12.9,5,0,468.45,0
TEL-10314,North,Postpaid,Monthly,10,34.0,Smartphone-Premium,0,0,5.0,208,8,285.63,3101.67,2,14.8,1.32,21.9,6,0,287.11,0
TEL-10315,North,Postpaid,Two-Year,45,38.0,Smartphone-Budget,1,0,15.8,450,14,401.76,19262.92,1,19.2,1.19,25.2,3,0,437.36,0
TEL-10316,South,Prepaid,Monthly,23,18.0,Smartphone-Premium,0,0,54.8,140,10,556.94,12832.58,0,0.0,1.51,28.0,8,1,543.5,1
TEL-10317,North,Prepaid,Monthly,31,65.0,Smartphone-Budget,0,0,1.7,620,33,210.81,7966.28,0,0.0,4.55,28.1,6,1,247.78,0
TEL-10318,Central,Prepaid,Monthly,2,18.0,Smartphone-Premium,0,1,6.7,129,10,361.7,1270.79,1,6.9,1.32,9.8,5,0,637.41,0
TEL-10319,North,Prepaid,Monthly,72,41.0,Smartphone-Premium,0,0,19.6,291,13,259.36,16300.95,1,44.6,1.23,23.2,7,0,234.14,0
TEL-10320,Central,Prepaid,Monthly,23,30.0,Smartphone-Premium,0,0,25.3,126,9,367.78,8023.35,0,0.0,0.68,9.8,15,0,338.92,0
TEL-10321,South,Prepaid,Monthly,14,54.0,Feature,0,0,2.3,587,32,199.27,2753.52,1,25.1,3.59,27.1,4,1,200.9,1
TEL-10322,South,Postpaid,Two-Year,40,55.0,Feature,1,0,1.9,545,30,330.93,13834.33,1,62.9,4.28,20.2,2,0,345.24,0
TEL-10323,South,Postpaid,Monthly,51,45.0,Smartphone-Budget,1,0,7.4,192,11,338.26,16101.95,1,31.0,6.21,19.3,6,0,336.42,0
TEL-10324,South,Prepaid,Monthly,55,47.0,Smartphone-Budget,1,0,15.8,134,10,333.67,19210.26,0,0.0,0.81,28.9,5,0,342.98,0
TEL-10325,North,Prepaid,Monthly,16,18.0,Smartphone-Budget,0,0,5.3,109,6,207.66,3086.37,0,0.0,1.06,37.7,1,0,189.07,0
TEL-10326,Central,Postpaid,Monthly,9,35.0,Smartphone-Budget,0,0,2.2,169,10,284.0,2774.63,2,13.8,2.81,26.5,9,0,298.97,0
TEL-10327,West,Postpaid,Monthly,7,19.0,Smartphone-Budget,0,0,3.8,111,5,305.41,2267.29,0,0.0,1.14,21.1,30,1,338.76,1
TEL-10328,East,Postpaid,Annual,30,41.0,Smartphone-Budget,1,0,24.6,372,14,424.31,13071.72,1,3.0,1.38,20.6,23,0,425.78,0
TEL-10329,South,Prepaid,Monthly,1,20.0,Smartphone-Budget,1,1,2.9,188,9,276.29,464.95,3,31.4,3.55,24.1,17,1,491.75,1
TEL-10330,West,Postpaid,Annual,5,40.0,Feature,1,0,5.2,120,8,302.68,1761.02,1,15.6,1.75,33.8,11,0,297.96,0
TEL-10331,Central,Postpaid,Monthly,18,26.0,Smartphone-Budget,0,1,40.2,185,6,736.36,13509.22,0,0.0,2.57,18.2,6,0,768.26,0
TEL-10332,North,Prepaid,Monthly,16,21.0,Smartphone-Premium,0,0,5.4,146,6,105.85,1387.6,1,12.9,5.7,16.8,7,0,93.43,1
TEL-10333,South,Prepaid,Monthly,12,18.0,Smartphone-Premium,0,0,27.6,16,3,399.65,4460.76,0,0.0,1.53,25.9,5,1,394.72,1
TEL-10334,South,Prepaid,Monthly,60,38.0,Smartphone-Premium,1,0,27.4,318,12,435.18,26010.32,0,0.0,6.71,,6,0,437.68,0
TEL-10335,North,Postpaid,Monthly,51,28.0,Smartphone-Budget,1,0,3.5,505,10,285.82,15064.07,1,4.8,1.14,41.4,4,1,289.59,0
TEL-10336,East,Prepaid,Monthly,16,20.0,Smartphone-Premium,0,0,48.8,187,6,537.75,8791.1,0,0.0,0.54,26.4,4,0,556.23,0
TEL-10337,South,Prepaid,Monthly,17,33.0,Smartphone-Budget,0,0,2.9,147,5,79.0,1591.08,0,0.0,3.81,35.3,23,0,89.18,0
TEL-10338,East,Prepaid,Monthly,72,56.0,Smartphone-Budget,0,0,3.4,385,31,115.25,8995.15,0,0.0,7.35,20.7,25,0,125.57,0
TEL-10339,South,Postpaid,Two-Year,1,22.0,Smartphone-Budget,0,0,3.1,106,12,288.0,284.93,1,8.0,5.91,21.6,5,0,312.4,0
TEL-10340,West,Prepaid,Monthly,5,23.0,Smartphone-Budget,0,0,5.2,106,13,170.47,732.06,1,2.6,1.96,39.7,16,0,160.07,0
TEL-10341,Central,Prepaid,Monthly,71,43.0,Feature,0,0,18.7,277,19,295.75,22075.41,1,16.2,2.12,6.0,8,0,303.25,0
TEL-10342,Central,Prepaid,Monthly,22,24.0,Smartphone-Premium,0,0,38.4,209,8,448.49,10942.16,1,15.6,0.52,13.7,14,0,502.22,0
TEL-10343,North,Postpaid,Monthly,6,24.0,Smartphone-Premium,1,0,3.4,147,5,297.77,1644.54,0,0.0,5.25,19.4,44,0,262.43,0
TEL-10344,South,Prepaid,Monthly,7,31.0,Smartphone-Budget,0,0,3.7,130,9,131.89,853.8,0,0.0,2.01,25.0,28,0,122.82,0
